HSB01duplicate;992386;438844
replacefromSwissbib;992393;274264609
replacefromSwissbib;992401;54231018X
HSB01duplicate;992410;45129
HSB01duplicate;992417;349965
HSB01duplicate;992424;141869
notfound;;
replacefromSwissbib;992441;349349711
HSB01duplicate;992451;125802
replacefromSwissbib;992459;403625807
replacefromSwissbib;992466;18776302X
replacefromSwissbib;992473;34993939X
iff_doc_missing;CSV line 197;259681520
bestcase;292641;
notfound;;
leave;992503;
leave;992511;
leave;992518;
leave;992527;
leave;992535;
replacefromSwissbib;992542;171527410
leave;992550;
leave;992560;
HSB01duplicate;992568;98615
bestcase;348435;
replacefromSwissbib;992583;274148366
bestcase;27578;
replacefromSwissbib;992596;349330778
leave;992601;
HSB01duplicate;992610;204890
bestcase;201492;
bestcase;173218;
HSB01duplicate;993782;441771
HSB01duplicate;992638;15705
HSB01duplicate;992643;202087
notfound;;
leave;992660;
HSB01duplicate;992670;43694
HSB01duplicate;992677;361944
bestcase;99713;
bestcase;78478;
replacefromSwissbib;992697;260221236
bestcase;518666;
leave;992710;
leave;992715;
leave;992725;
replacefromSwissbib;992732;171505018
replacefromSwissbib;992741;134921046
leave;992747;
HSB01duplicate;992756;506558
HSB01duplicate;992763;199214
HSB01duplicate;992769;127821
journal;;
leave;992786;
leave;992795;
HSB01duplicate;992805;345812
HSB01duplicate;992813;350902
notfound;;
HSB01duplicate;992829;198748
leave;992838;
leave;992847;
notfound;;
replacefromSwissbib;992866;515927716
bestcase;124845;
journal;;
HSB01duplicate;992886;99925
replacefromSwissbib;992891;414524926
notfound;;
bestcase;354160;
bestcase;228829;
leave;992920;
HSB01duplicate;992929;67372
HSB01duplicate;992934;74997
HSB01duplicate;992941;185680
replacefromSwissbib;992949;25855486X
leave;992953;
bestcase;154284;
leave;992968;
iff_doc_missing;CSV line 263;284630691
bestcase;80921;
bestcase;292316;
replacefromSwissbib;992999;175772142
HSB01duplicate;993009;99416
bestcase;130576;
replacefromSwissbib;993022;47518928
bestcase;71600;
leave;993038;
replacefromSwissbib;993044;268840121
replacefromSwissbib;993052;349977852
leave;993059;
HSB01duplicate;993066;439874
leave;993072;
bestcase;15308;
HSB01duplicate;993090;127685
unsure;;
replacefromSwissbib;993103;89395859
bestcase;171407;
leave;993117;
HSB01duplicate;993126;25021
HSB01duplicate;993135;58728
HSB01duplicate;993142;291899
replacefromSwissbib;993151;275618307
leave;993158;
journal;;
HSB01duplicate;993174;148115
HSB01duplicate;993184;348741
leave;993191;
replacefromSwissbib;993197;205007155
HSB01duplicate;993207;125493
leave;993216;
HSB01duplicate;993224;92321
leave;993233;
replacefromSwissbib;993241;272337064
replacefromSwissbib;993250;260394750
bestcase;347807;
bestcase;250915;
bestcase;345326;
bestcase;155129;
bestcase;246455;
unsure;;
replacefromSwissbib;993296;262284626
HSB01duplicate;993303;22875
bestcase;207753;
notfound;;
bestcase;10101;
leave;993334;
leave;993343;
replacefromSwissbib;993350;350259585
leave;993356;
leave;993363;
HSB01duplicate;993369;34459
leave;993377;
bestcase;78224;
replacefromSwissbib;992575;502630531
bestcase;36562;
bestcase;204651;
replacefromSwissbib;993413;145207838
replacefromSwissbib;993423;403460557
notfound;;
HSB01duplicate;993439;360477
leave;992498;
HSB01duplicate;993453;360751
HSB01duplicate;993460;162753
replacefromSwissbib;993468;46065075
HSB01duplicate;993476;205507
bestcase;290709;
reimportFromSwissbib;993490;266741355
replacefromSwissbib;993499;350381925
bestcase;146520;
HSB01duplicate;993515;23050
HSB01duplicate;993523;293562
journal;;
leave;993539;
HSB01duplicate;993547;443469
notfound;;
leave;993564;
leave;993231;
reimportFromSwissbib;993575;514723734
HSB01duplicate;993583;47519
leave;993590;
leave;993596;
bestcase;118470;
replacefromSwissbib;993609;260637343
HSB01duplicate;993617;37414
replacefromSwissbib;993626;411787829
leave;993635;
unsure;;
HSB01duplicate;993650;566545
leave;993659;
bestcase;147939;
leave;993673;
leave;993682;
leave;993690;
HSB01duplicate;993697;323586
HSB01duplicate;993704;363192
leave;993711;
leave;993719;
replacefromSwissbib;993728;260489700
HSB01duplicate;993737;31673
notfound;;
replacefromSwissbib;993754;358642280
leave;993760;
HSB01duplicate;993766;462475
bestcase;355072;
HSB01duplicate;993782;441771
bestcase;158992;
notfound;;
journal;;
leave;993816;
reimportFromSwissbib;993824;51592220X
replacefromSwissbib;993832;163646198
bestcase;280302;
bestcase;20825;
replacefromSwissbib;999547;348901151
leave;993866;
journal;;
iff_doc_missing;CSV line 381;34607181X
HSB01duplicate;993883;293369
notfound;;
replacefromSwissbib;993897;427903858
HSB01duplicate;993905;199168
replacefromSwissbib;993912;282642978
replacefromSwissbib;993922;480718628
bestcase;236105;
bestcase;347700;
bestcase;306132;
leave;993950;
bestcase;176898;
bestcase;19991;
HSB01duplicate;993970;353757
bestcase;291583;
leave;993985;
reimportFromSwissbib;993994;284401196
HSB01duplicate;994003;31509
reimportFromSwissbib;994011;265467926
journal;;
HSB01duplicate;994025;292169
leave;994035;
leave;994045;
bestcase;12105;
replacefromSwissbib;994058;197983987
journal;;
bestcase;202062;
bestcase;290923;
notfound;;
leave;994096;
replacefromSwissbib;994102;110052056
bestcase;175193;
HSB01duplicate;994119;107813
leave;994126;
HSB01duplicate;994133;204665
bestcase;726513;
leave;994148;
replacefromSwissbib;994157;271343028
leave;994165;
leave;994173;
leave;994183;
bestcase;358382;
leave;994198;
reimportFromSwissbib;994207;271546999
leave;994214;
leave;994223;
leave;994232;
replacefromSwissbib;994240;25639136X
bestcase;30745;
reimportFromSwissbib;994255;271551984
HSB01duplicate;994262;65696
bestcase;562027;
leave;994279;
leave;994288;
leave;994296;
bestcase;125661;
journal;;
leave;994319;
journal;;
leave;994336;
replacefromSwissbib;994343;265974135
reimportFromSwissbib;994350;266741436
bestcase;7095;
HSB01duplicate;994365;351208
leave;994373;
leave;994381;
leave;994391;
HSB01duplicate;994399;62726
replacefromSwissbib;994407;81715986
HSB01duplicate;994415;105738
bestcase;364313;
HSB01duplicate;994430;363462
leave;994438;
replacefromSwissbib;994447;296224448
reimportFromSwissbib;994456;515928674
bestcase;994462;
bestcase;23017;
replacefromSwissbib;994476;294270175
bestcase;287811;
leave;994491;
bestcase;179791;
leave;994508;
replacefromSwissbib;994513;259764809
bestcase;221679;
leave;994527;
bestcase;361220;
HSB01duplicate;994541;204694
replacefromSwissbib;994551;321874560
HSB01duplicate;994140;31827
leave;994571;
leave;994579;
leave;994586;
leave;994593;
bestcase;360354;
leave;994611;
HSB01duplicate;994620;362845
replacefromSwissbib;994627;294908900
leave;994635;
bestcase;349416;
notfound;;
HSB01duplicate;994662;544718
replacefromSwissbib;995467;25511998
HSB01duplicate;994679;198456
HSB01duplicate;994685;340581
leave;994695;
bestcase;123075;
unsure;;
replacefromSwissbib;994721;350146810
replacefromSwissbib;994731;22261869
bestcase;107523;
bestcase;109786;
HSB01duplicate;994753;350208
bestcase;107193;
reimportFromSwissbib;994770;26323956X
leave;994778;
bestcase;7255;
journal;;
bestcase;110719;
replacefromSwissbib;994805;26674138X
leave;994814;
iff_doc_missing;CSV line 501;269599916
unsure;;
leave;994840;
leave;994848;
bestcase;350862;
unsure;;
bestcase;6736;
replacefromSwissbib;994875;45864152
leave;994882;
bestcase;179113;
replacefromSwissbib;994898;283489510
replacefromSwissbib;994907;345972821
leave;994916;
leave;994923;
HSB01duplicate;994933;362867
replacefromSwissbib;994942;349942595
leave;994952;
bestcase;584237;
HSB01duplicate;994969;50992
leave;994976;
bestcase;57525;
HSB01duplicate;994991;107146
replacefromSwissbib;994999;48069771X
journal;;
HSB01duplicate;995016;200332
iff_doc_missing;CSV line 526;301685029
notfound;;
replacefromSwissbib;995041;480808481
leave;995049;
HSB01duplicate;995058;411
replacefromSwissbib;995067;190134232
HSB01duplicate;995073;138390
HSB01duplicate;995081;198400
leave;994387;
bestcase;628046;
leave;995102;
iff_doc_missing;CSV line 537;175063109
iff_doc_missing;CSV line 538;31511139
journal;;
bestcase;6390;
reimportFromSwissbib;995145;267807171
HSB01duplicate;995151;40528
bestcase;54793;
bestcase;65936;
journal;;
journal;;
bestcase;342495;
replacefromSwissbib;995189;264544390
reimportFromSwissbib;995195;267296142
leave;995205;
journal;;
HSB01duplicate;995219;202053
leave;995228;
leave;995238;
journal;;
replacefromSwissbib;995254;209003758
bestcase;80676;
leave;995269;
HSB01duplicate;995277;125448
bestcase;199305;
HSB01duplicate;995295;196165
bestcase;206393;
bestcase;57447;
journal;;
bestcase;305756;
notfound;;
notfound;;
replacefromSwissbib;995347;296603260
HSB01duplicate;995356;28573
leave;995363;
HSB01duplicate;995369;126428
bestcase;704876;
HSB01duplicate;995384;138910
replacefromSwissbib;995392;213036576
leave;995401;
bestcase;99655;
iff_doc_missing;CSV line 577;262531909
leave;995422;
replacefromSwissbib;995430;368221946
replacefromSwissbib;995437;267306709
replacefromSwissbib;995446;240829344
leave;995453;
bestcase;582191;
leave;995465;
leave;995473;
leave;995480;
replacefromSwissbib;995489;205586708
HSB01duplicate;995494;202314
HSB01duplicate;995504;363490
bestcase;345575;
HSB01duplicate;995523;155132
replacefromSwissbib;995531;270816186
bestcase;197871;
leave;995542;
notfound;;
leave;995561;
HSB01duplicate;995569;125955
replacefromSwissbib;995576;150399308
leave;995583;
HSB01duplicate;995592;202242
leave;995602;
reimportFromSwissbib;995611;267307004
leave;995619;
HSB01duplicate;995628;362901
HSB01duplicate;995636;186453
leave;995643;
reimportFromSwissbib;995650;514755547
journal;;
leave;995665;
leave;995672;
HSB01duplicate;995678;197427
leave;995686;
bestcase;298152;
leave;995698;
bestcase;78582;
replacefromSwissbib;995715;07316321X
bestcase;47830;
replacefromSwissbib;995729;120451662
replacefromSwissbib;995735;267101562
leave;995744;
leave;995754;
replacefromSwissbib;995763;133936600
leave;995769;
bestcase;362304;
leave;995783;
notfound;;
leave;995798;
notfound;;
bestcase;136648;
HSB01duplicate;995823;780315
bestcase;136659;
replacefromSwissbib;995840;272337374
leave;995849;
journal;;
bestcase;462506;
leave;995872;
bestcase;94264;
replacefromSwissbib;995886;150588631
HSB01duplicate;995895;341872
bestcase;32819;
notfound;;
leave;995920;
bestcase;124357;
replacefromSwissbib;995935;53841765X
leave;995942;
replacefromSwissbib;995950;267264100
leave;995958;
leave;995968;
leave;995978;
leave;995987;
leave;995994;
bestcase;125653;
HSB01duplicate;996008;323938
HSB01duplicate;996015;37887
leave;996025;
replacefromSwissbib;996032;337804281
HSB01duplicate;996039;201766
HSB01duplicate;996045;361115
bestcase;13280;
bestcase;354774;
bestcase;282246;
unsure;;
leave;996082;
bestcase;319003;
HSB01duplicate;996099;151088
replacefromSwissbib;996109;248136267
leave;996118;
HSB01duplicate;996125;347702
bestcase;348271;
leave;996140;
leave;996149;
leave;996158;
reimportFromSwissbib;996166;27439183X
unsure;;
HSB01duplicate;996184;209153
leave;996194;
HSB01duplicate;996202;27564
HSB01duplicate;996211;44015
leave;996218;
HSB01duplicate;996227;126561
leave;996236;
HSB01duplicate;996246;356862
bestcase;324857;
replacefromSwissbib;996263;279736568
HSB01duplicate;995224;350443
HSB01duplicate;996282;684391
HSB01duplicate;996290;36169
leave;996299;
HSB01duplicate;996308;161891
leave;996315;
journal;;
replacefromSwissbib;996330;83301984
bestcase;207286;
bestcase;305749;
bestcase;99336;
HSB01duplicate;996361;348470
notfound;;
bestcase;249615;
notfound;;
bestcase;102991;
leave;996399;
HSB01duplicate;996408;26656
leave;996418;
replacefromSwissbib;996426;85356395
bestcase;360749;
bestcase;294062;
HSB01duplicate;996445;341537
HSB01duplicate;996454;126116
HSB01duplicate;996463;362607
leave;996471;
reimportFromSwissbib;996479;276275861
replacefromSwissbib;996486;71940219
leave;996493;
replacefromSwissbib;996499;27490750X
leave;996506;
HSB01duplicate;996515;363458
HSB01duplicate;996524;460
HSB01duplicate;996532;197260
leave;996540;
HSB01duplicate;996549;37144
HSB01duplicate;996556;53226
HSB01duplicate;996562;227215
bestcase;138245;
bestcase;753;
leave;996586;
replacefromSwissbib;996595;296996645
bestcase;94264;
HSB01duplicate;996609;119041
HSB01duplicate;996616;339133
bestcase;290142;
leave;996245;
leave;996637;
reimportFromSwissbib;996645;292542372
replacefromSwissbib;996655;296943541
HSB01duplicate;996665;349082
bestcase;97790;
leave;996681;
reimportFromSwissbib;996690;273882295
bestcase;200789;
bestcase;100360;
bestcase;134632;
leave;996722;
replacefromSwissbib;996731;276118081
HSB01duplicate;996739;67682
leave;996746;
bestcase;58720;
HSB01duplicate;996759;361732
unsure;;
bestcase;51599;
leave;996782;
bestcase;160479;
HSB01duplicate;996797;201996
HSB01duplicate;996804;99544
HSB01duplicate;996812;184349
HSB01duplicate;996820;134805
HSB01duplicate;996827;155912
HSB01duplicate;996832;506548
replacefromSwissbib;996840;108860043
HSB01duplicate;996111;324071
replacefromSwissbib;996853;276098110
HSB01duplicate;995952;996861
leave;996870;
HSB01duplicate;996878;294095
journal;;
replacefromSwissbib;996890;392412411
journal;;
reimportFromSwissbib;996901;271127619
leave;996910;
leave;996917;
replacefromSwissbib;996925;147884152
HSB01duplicate;996933;282925
replacefromSwissbib;996939;82957622
leave;996944;
leave;996952;
replacefromSwissbib;996958;279567057
bestcase;227021;
bestcase;188640;
HSB01duplicate;999705;109581
leave;996981;
leave;996991;
leave;997001;
notfound;;
bestcase;47578;
bestcase;98138;
HSB01duplicate;997026;28062
bestcase;126988;
bestcase;290853;
bestcase;279134;
leave;997047;
replacefromSwissbib;997056;173922260
leave;997066;
leave;997073;
reimportFromSwissbib;997078;515929891
leave;997085;
HSB01duplicate;997090;61673
notfound;;
leave;997104;
notfound;;
bestcase;358330;
leave;997127;
HSB01duplicate;997132;6287
leave;997139;
replacefromSwissbib;997145;284726605
notfound;;
notfound;;
journal;;
journal;;
replacefromSwissbib;997187;212836005
replacefromSwissbib;997194;428025528
journal;;
leave;997211;
bestcase;20888;
HSB01duplicate;997224;94815
HSB01duplicate;997232;125795
replacefromSwissbib;997239;71909850
bestcase;97122;
reimportFromSwissbib;997252;274400731
iff_doc_missing;CSV line 818;29095553X
notfound;;
HSB01duplicate;997268;513
iff_doc_missing;CSV line 821;321212061
HSB01duplicate;997279;54928
bestcase;120762;
HSB01duplicate;997290;125865
bestcase;168846;
journal;;
leave;997296;
iff_doc_missing;CSV line 828;276615018
notfound;;
notfound;;
HSB01duplicate;997306;51677
HSB01duplicate;997316;61474
leave;997326;
bestcase;126603;
HSB01duplicate;997342;125491
leave;997348;
HSB01duplicate;997353;16878
leave;997361;
reimportFromSwissbib;997369;280953208
HSB01duplicate;997376;148125
bestcase;89120;
HSB01duplicate;997391;358992
iff_doc_missing;CSV line 842;292756445
replacefromSwissbib;997401;92976050
HSB01duplicate;997408;14197
HSB01duplicate;997415;684388
notfound;;
replacefromSwissbib;997425;72485310
iff_doc_missing;CSV line 848;276609468
bestcase;125736;
replacefromSwissbib;997442;296682551
bestcase;63204;
bestcase;98898;
HSB01duplicate;997457;113154
bestcase;126973;
bestcase;242486;
leave;997474;
leave;997480;
HSB01duplicate;997488;258913
bestcase;445421;
leave;997498;
replacefromSwissbib;995955;134587480
leave;994577;
bestcase;130752;
journal;;
replacefromSwissbib;993927;277300940
leave;997521;
leave;997525;
bestcase;369684;
journal;;
replacefromSwissbib;997538;178821985
journal;;
leave;991622;
leave;991622;
journal;;
HSB01duplicate;997544;258605
journal;;
journal;;
bestcase;88725;
HSB01duplicate;997561;63575
leave;997569;
leave;996468;
unsure;;
bestcase;100366;
notfound;;
leave;996969;
leave;997589;
notfound;;
journal;;
journal;;
journal;;
leave;997612;
journal;;
replacefromSwissbib;995776;359876218
journal;;
journal;;
journal;;
HSB01duplicate;997625;997949
journal;;
journal;;
replacefromSwissbib;997628;128959622
HSB01duplicate;997633;88264
leave;997640;
bestcase;99961;
journal;;
journal;;
journal;;
bestcase;516063;
replacefromSwissbib;996805;275330524
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
HSB01duplicate;991705;198545
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
replacefromSwissbib;997667;30955947
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
bestcase;16854;
HSB01duplicate;997694;161082
replacefromSwissbib;997702;178462268
leave;997710;
bestcase;25871;
leave;997726;
HSB01duplicate;997733;295661
journal;;
replacefromSwissbib;997742;350804168
bestcase;350593;
iff_doc_missing;CSV line 962;83281347
HSB01duplicate;997764;99449
notfound;;
iff_doc_missing;CSV line 965;120774119
iff_doc_missing;CSV line 966;120774119
iff_doc_missing;CSV line 967;120774119
iff_doc_missing;CSV line 968;120774119
leave;994318;
bestcase;97294;
reimportFromSwissbib;997795;514750081
leave;997793;
HSB01duplicate;997806;99509
journal;;
HSB01duplicate;997821;73852
leave;997828;
iff_doc_missing;CSV line 977;120774119
leave;997839;
HSB01duplicate;997847;100493
bestcase;126278;
leave;997861;
HSB01duplicate;997868;349648
unsure;;
journal;;
HSB01duplicate;997889;125577
bestcase;126643;
reimportFromSwissbib;997901;407868607
leave;997909;
HSB01duplicate;997918;125978
leave;997927;
bestcase;204708;
bestcase;68321;
bestcase;7985;
HSB01duplicate;997625;997949
HSB01duplicate;997625;997949
leave;997959;
journal;;
leave;997977;
bestcase;532545;
HSB01duplicate;997995;99755
HSB01duplicate;998004;34821
journal;;
leave;998016;
HSB01duplicate;998022;104660
journal;;
journal;;
HSB01duplicate;998049;56722
HSB01duplicate;998058;48387
replacefromSwissbib;998066;283249188
journal;;
journal;;
HSB01duplicate;998091;99650
journal;;
replacefromSwissbib;998106;136692605
HSB01duplicate;998115;126619
leave;991670;
leave;998123;
notfound;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
leave;991670;
leave;991670;
leave;998144;
HSB01duplicate;998150;75731
leave;998158;
notfound;;
notfound;;
journal;;
bestcase;99701;
notfound;;
notfound;;
reimportFromSwissbib;994697;515927848
leave;998191;
journal;;
journal;;
leave;998199;
leave;998205;
journal;;
reimportFromSwissbib;994697;515927848
notfound;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
leave;991670;
leave;991670;
replacefromSwissbib;991670;122749200
journal;;
journal;;
notfound;;
notfound;;
bestcase;126350;
notfound;;
leave;991670;
leave;991670;
leave;998229;
HSB01duplicate;998238;127274
notfound;;
notfound;;
notfound;;
notfound;;
notfound;;
journal;;
leave;998258;
journal;;
iff_doc_missing;CSV line 1073;126728569
notfound;;
leave;998231;
HSB01duplicate;998283;99194
leave;998248;
leave;998248;
leave;998248;
leave;998248;
leave;998248;
bestcase;138788;
replacefromSwissbib;998297;20888906X
HSB01duplicate;998304;93116
replacefromSwissbib;998313;281397422
leave;998320;
replacefromSwissbib;998325;139922075
leave;998331;
bestcase;99386;
leave;998345;
HSB01duplicate;998115;358933
notfound;;
HSB01duplicate;998365;6303
leave;998375;
bestcase;125772;
bestcase;75110;
leave;998390;
bestcase;3904;
leave;998405;
leave;998413;
leave;998419;
HSB01duplicate;998423;64092
bestcase;125696;
bestcase;100410;
bestcase;51340;
leave;998447;
bestcase;99822;
leave;998461;
bestcase;99572;
HSB01duplicate;998472;99943
HSB01duplicate;998481;99967
leave;998487;
leave;998493;
bestcase;156269;
leave;998503;
bestcase;201928;
leave;998514;
leave;998522;
replacefromSwissbib;998529;441602312
journal;;
journal;;
journal;;
notfound;;
notfound;;
notfound;;
replacefromSwissbib;998501;152302298
bestcase;302537;
leave;998556;
iff_doc_missing;CSV line 1129;296682306
leave;998571;
leave;998579;
HSB01duplicate;996933;282925
bestcase;113112;
bestcase;98980;
replacefromSwissbib;998595;187369615
leave;998600;
bestcase;152823;
leave;998616;
leave;998622;
notfound;;
journal;;
journal;;
leave;996242;
iff_doc_missing;CSV line 1144;159543320
notfound;;
iff_doc_missing;CSV line 1146;512035989
HSB01duplicate;998667;220149
bestcase;284404;
leave;998677;
bestcase;106326;
replacefromSwissbib;998693;337436606
bestcase;518829;
journal;;
bestcase;225242;
replacefromSwissbib;998707;275577686
bestcase;351816;
replacefromSwissbib;998716;170776603
journal;;
journal;;
journal;;
journal;;
journal;;
HSB01duplicate;995856;11823
iff_doc_missing;CSV line 1164;52298701X
HSB01duplicate;998736;11901
bestcase;363186;
iff_doc_missing;CSV line 1167;359885314
notfound;;
notfound;;
replacefromSwissbib;998757;236021966
HSB01duplicate;998763;62860
HSB01duplicate;998770;363217
HSB01duplicate;995856;11823
HSB01duplicate;995856;11823
journal;;
journal;;
journal;;
unsure;;
unsure;;
unsure;;
unsure;;
replacefromSwissbib;998788;12690927X
HSB01duplicate;998790;200621
journal;;
replacefromSwissbib;998800;350191670
journal;;
leave;998806;
leave;998811;
HSB01duplicate;998501;42208
iff_doc_missing;CSV line 1190;258592710
iff_doc_missing;CSV line 1191;275306801
leave;998820;
replacefromSwissbib;998827;190230495
HSB01duplicate;992448;31894
HSB01duplicate;992448;31894
HSB01duplicate;992448;31894
HSB01duplicate;992448;31894
journal;;
leave;995616;
notfound;;
notfound;;
notfound;;
iff_doc_missing;CSV line 1203;261806742
iff_doc_missing;CSV line 1204;261806742
notfound;;
HSB01duplicate;996389;23218
iff_doc_missing;CSV line 1207;359836453
leave;995616;
leave;995616;
leave;995616;
leave;995616;
bestcase;355602;
bestcase;359880;
HSB01duplicate;998861;122353
leave;998871;
journal;;
HSB01duplicate;996389;23218
leave;998886;
notfound;;
leave;998899;
HSB01duplicate;998904;126069
reimportFromSwissbib;998914;261766724
HSB01duplicate;998920;291344
leave;998930;
notfound;;
leave;998950;
iff_doc_missing;CSV line 1227;294257586
bestcase;337894;
leave;998971;
bestcase;315811;
leave;998987;
leave;998995;
notfound;;
leave;999008;
leave;999017;
unsure;;
unsure;;
journal;;
bestcase;103446;
notfound;;
leave;999044;
leave;999052;
leave;999061;
leave;999070;
iff_doc_missing;CSV line 1245;483323012
iff_doc_missing;CSV line 1246;483323012
journal;;
bestcase;299973;
replacefromSwissbib;999082;270790772
notfound;;
journal;;
HSB01duplicate;999094;362355
HSB01duplicate;999102;356219
notfound;;
bestcase;315224;
journal;;
journal;;
bestcase;547554;
bestcase;320373;
bestcase;320265;
journal;;
journal;;
leave;999132;
journal;;
replacefromSwissbib;999139;247256730
replacefromSwissbib;999144;115738622
journal;;
bestcase;158994;
journal;;
journal;;
journal;;
bestcase;71434;
HSB01duplicate;996598;522721
journal;;
bestcase;487658;
iff_doc_missing;CSV line 1276;163792240
journal;;
journal;;
journal;;
HSB01duplicate;994396;49650
journal;;
notfound;;
bestcase;205534;
bestcase;359265;
replacefromSwissbib;999200;106884212
journal;;
journal;;
leave;999210;
unsure;;
leave;999220;
replacefromSwissbib;999225;367388189
leave;999232;
bestcase;680580;
bestcase;460276;
journal;;
journal;;
bestcase;58681;
bestcase;73733;
journal;;
leave;999269;
bestcase;95538;
leave;999285;
unsure;;
journal;;
replacefromSwissbib;999309;190450738
HSB01duplicate;999316;14831
leave;999326;
leave;999334;
leave;999342;
journal;;
HSB01duplicate;999499;440313
replacefromSwissbib;999361;216652197
replacefromSwissbib;999372;529014815
HSB01duplicate;999376;440302
unsure;;
notfound;;
HSB01duplicate;999399;440308
notfound;;
leave;999415;
replacefromSwissbib;999422;82545278
leave;999428;
leave;999436;
leave;999443;
replacefromSwissbib;999450;81104529
leave;993948;
leave;999466;
unsure;;
