"Gannon Thomas Wade D.";;;"An analysis of leadership skills from across the fields of education-business and public administration";;;;;130;Druckerzeugnis;;Haupt-Bibliothek;"EH 108";"Ann Arbor";UMI;1991;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;515870455
"Züger Mario";;;"Das Schiedsverfahren nach dem neuen DBA Österreich-Deutschland";;;;-;245-268;Druckerzeugnis;"in: Gassner, Wolfgang, Lang, Michael & u.a., (Hrsg.): Das neue Doppelbesteuerungsabkommen Österreich-Deutschland";Haupt-Bibliothek;;;;;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;notfound;514587369
"Management Information Service";;;"Community-Oriented Policing";;;;;14;Druckerzeugnis;;Separata;"EA Sep. 19";Washington;"Management Information Service";1989;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;515870536
Kettl;"Donald F.";;Micromanagement;"Congressional Control and Bureaucratic Risk";;;0-934540-86-1;94-109;Druckerzeugnis;"In: Ingraham-Patricia W.- Kettl-Donald F.: Agenda for Excellence: Public Service in America";Haupt-Bibliothek;;Chatham;"Chatham House";;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;514587385
"Lang Michael";;;"Die Besonderheiten der Auslegung des DBA Österreich-USA";;;;-;25-46;Druckerzeugnis;"In: Gassner, Wolfgang, Lang, Michael & Lechner, Eduard, (Hrsg.): Das neue Doppelbesteuerungsabkommen Österreich - USA. Abkommenspraxis im Spannungsfeld zwischen OECD- und US-Musterabkommen";Haupt-Bibliothek;;Wien;Linde;;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;unsafe;514587393
Cima;;;"A Guide to Developed Budgeting";;;;-;15;Druckerzeugnis;;Haupt-Bibliothek;"VB 180";London;CIMA;1996;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;515870579
"O'Donoghue M.";;;"Die Haushaltsbefugnisse des Europäischen Parlaments";;;;;533-544;Druckerzeugnis;"In: Kommission der Europäischen Gemeinschaften: Bericht der Sachverständigengruppe zur Untersuchung der Rolle der öffentlichen Finanzen bei der europäischen Integration";Haupt-Bibliothek;;Brüssel;;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";notfound;514587407
"Geschäftsleitender Ausschuss der Kommission GVK-CH";;;"Arbeitsschritte zur Problemlösung Gesamtverkehrskonzeption Schweiz";;;;;41852;Druckerzeugnis;"Referate der 11. Arbeitstagung der Vereinigung ehemaliger Studierender der Richtungen Fremdenverkehr und Verkehrswirtschaft der Hochschule St. Gallen vom 21. mai 1974";Separata;"AJ Sep. 22";"St. Gallen";"Institut für Fremdenverkehr und Verkehrswirtschaft an der HSG";1975;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;notfound;515870625
"Haverkampf Hans-Erhard";;;"Politische und öffentliche Teilnahme an der kommunalen Aufgaben- und Finanzplanung";"Reale Situation in der BRD und Möglichkeiten der Verbesserung";;;-;39-52;Druckerzeugnis;"In: Bauer-Helfried- Knöpfle-Franz (Hersausgeber)- und andere: Aufgabenplanung und Finanzplanung";Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;514574291
"Mayne John";;;"Utilizing Evaluation in Organizations";"The Balancin Act";;;1-56000-130-5;17-43;Druckerzeugnis;"In: Leeuw- Frans L.- Rist- Ray C.- Sonnichsen- Richard C.: Can Governments learn?";Haupt-Bibliothek;;"New Brunswick";Transaction;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;514587415
"Külp Bernhard";;;"Die Rolle der Einkommensverteilung innerhalb der Wohlfahrtstheorie";;;;3.428.02939.9;99-130;Druckerzeugnis;"In: Külp-Bernhard- Stützel-Wolfgang (Hrsg): Beiträge zu einer Theorie der Sozialpolitik";Haupt-Bibliothek;;Berlin;"Duncker & Humblot";;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;found;514587423;(DE-627)396663192
"Rublack Carolin";;;"Berücksichtigung finaler Auslandsverluste";"Ein Vorschlag zur Umsetzung der unionsrechtlichen Anforderungen im deutschen Steuerrecht -";;;-;51;Druckerzeugnis;"IFSt-Schrift 472";Haupt-Bibliothek;;;;;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;514574305;(DE-627)737886978
"Schmölders Günter";;;"Die Kluft zwischen Steuernorm und Steuerwirklichkeit";;;;;;Druckerzeugnis;"in: Der wirtschaftende Staat. Theorie und Praxis- Festschrift zum 70. Geburtstag von Prof. Dr. Theo Keller";Haupt-Bibliothek;;Bern;"Paul Haupt";1971;-;YL8;;;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Allgemeine Steuerlehre, Steuersystem einzelner Länder";found;514574313;(DE-627)486291529
"Schweiz. Bankgesellschaft";;;"Der Staat als Unternehmer";;;;;31;Druckerzeugnis;;Separata;"EF Sep. 12";Zürich;;1974;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;found;515870714;(DE-627)538781130
"Ullmann Klaus";;;"Debt Management und Schuldenpolitik des Bundes";;;;;3;Druckerzeugnis;;Separata;"DA Sep. 07";;;1968;YL2;YL7;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";unsafe;515870749
"Ernst Markus";;;"Neuordnung der Verlustnutzung nach Anteilseignerwechsel";"Reformbedarf und haushaltspolitische Bedeutung des § 8c KStG -";;;-;125;Druckerzeugnis;"IFSt-Schrift 470";Haupt-Bibliothek;;;;;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;514574321;(DE-627)737886951
"Wegener Alexander";;;"Competition between public and private service producers";;;;;23;Druckerzeugnis;"Innovative local governements in international perspective";Separata;"EF Sep. 17";Berlin;Wissenschaftszentrum;1997;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;515870781
"Perret-Gentil J.-C.";"Odermatt W.";"Waas E.";"Die Rolle der Klein- und Mittelstädte bei der Verteilung der Dienstleistungsfunktionen in der Schweiz";;;;;19-;Druckerzeugnis;;Separata;"AJ Sep. 41";;;1985;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;notfound;515870803
"Engelhardt Gunther";;;"Der Beitrag der Finanzpsychologie zu einer rationalen Steuerpolitik";;;;-;;Druckerzeugnis;"in: Wirtschaftstheorie als Verhaltenstheorie Heft II";Haupt-Bibliothek;;Berlin;"Duncker & Humblot";1969;YL1;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";Allgemeines;found;51457433X;(DE-627)39063980X
"Widhalm Christian";;;"Besteuerung von Investmentfonds und Kapitalverkehrsfreiheit";;;;-;119-160;Druckerzeugnis;"In: Ruppe, Hans G., Sedlaczek, Michael & u.a., (Hrsg.): Kapitalverkehrsfreiheit und Steuerrecht";Haupt-Bibliothek;;;;;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;notfound;514587431
EG;;;"Überprüfter Vorschlag für eine Richtlinie des Rates zur Änderung der Richtlinie 71/305 EWG über die Koordination der Verfahren zur Vergabe öffentlicher Bauaufträge";;;;"ISSN 0376-9461";50-69;Druckerzeugnis;"in: Amtsblatt der Europäischen Gemeinschaften, Mitteilungen und Bekanntmachungen, Nr. 89/C 115/04";Haupt-Bibliothek;;Luxemburg;EG;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";notfound;514574348
"Bull Hans Peter";;;"Zum Wandel öffentlicher Aufgaben und Staatsfinanzen";;;;3-7890-1937-2;31-39;Druckerzeugnis;"In: Hesse-Joachim Jens- und andere: Der Staat der Zukunft";Haupt-Bibliothek;;Baden-Baden;Nomos;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;51458744X
"Forte F.";;;Italien;;;;;105-124;Druckerzeugnis;"In: Kommission der Europäischen Gemeinschaften: Bericht der Sachverständigengruppe zur Untersuchung der Rolle der öffentlichen Finanzen bei der europäischen Integration";Haupt-Bibliothek;;Brüssel;;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";found;514587458;(DE-627)392910357
"Wissenschaftliches Institut der Ostkrankenkassen";;;"Ausgewogene Absicherung von Gesundheitsrisiken";;;;3.922093.05.0;210;Druckerzeugnis;"Gutachten erstellt im Auftrag des Senators für Gesundheit, Soziales und Familie des Landes Berlin";Haupt-Bibliothek;"AF 207";Bonn;WIdO;1984;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;found;515870862;(DE-627)024044482
"Mutén Leif";;;"Die Schaukelbrettendenz in der internationalen Steuerplanung";;;;-;827-840;Druckerzeugnis;"In: Dann, Wilfried, Ehrlicher, Werner & etc., (Hrsg.): Unternehmenspolitik und Internationale Besteuerung";Haupt-Bibliothek;;;;;LD;;;"Interkantonales/Internationales Steuerrecht";Deutschland;;found;514587466;(DE-627)302487891
"Gauss Richard";;;"Bevölkerungsentwicklung und Sicherheit der Pensionen";;;;;17;Druckerzeugnis;"Zur Frage der Berücksichtigung der Bevölkerungsentwicklung im Alterssicherungssystem";Separata;"AF Sep. 29";Wien;"Institut für Finanzwirtschaft und Steuerrecht";1995;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;found;515870927;(DE-627)1114455911
"Voigt Rüdiger";;;"Ein neues Steuerungsparadigma?";;;;-;33-93;Druckerzeugnis;"In: Voigt-Rüdiger: Der kooperative Staat Auf der Suche nach einem neuen Steuerungsmodus";Haupt-Bibliothek;;;;;WD;;;"Uebrige Literatur";"Diverse Gebiete, Umweltschutz";;notfound;514574372
"Grochla Erwin";;;"Die Kalkulation von öffentlichen Aufträgen";;;;;130;Druckerzeugnis;"Eine Anleitung nach den Bestimmungen der VPöA und LSP";Haupt-Bibliothek;"BB 104";Berlin;"Duncker & Humblot";1954;YL1;YR;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Gewerbepolitik. Einzelne Wirtschaftszweige";Allgemeines;found;51587101X;(DE-627)016555597
"Korinek Karl";;;"Die Bedeutung des Gemeinschaftsrechts für das verfassungsgerichtliche Verfahren";;;;-;31-46;Druckerzeugnis;"In: Holoubek, Michael & Lang, Michael, (Hrsg.): Das verfassungsgerichtliche Verfahren in Steuersachen";Haupt-Bibliothek;;;;;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;514587482;(DE-627)1147386447
"Morse Ellsworth H.";;;"Amélioration de la vérification des gouvernements locaux";;;;;2;Druckerzeugnis;"Revue internationale de la vérification des comptes publics";Separata;"VE Sep. 01";Toronto;;1975;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;515871028
"Hemetsberger-Koller Hildegard";;;"Der wirtschaftspolitische Hintergrund des Doppelbesteuerungsabkommens zwischen Österreich-Ungarn und Preussen 1899";;;;-;13-40;Druckerzeugnis;"In: Lang, Michael, Gassner, Wolfgang & u. a., (Hrsg.): Die Zukunft des Internationalen Steuerrechts";Haupt-Bibliothek;;Wien;"Linde Verlag Wien Ges.m.b.H.";;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;notfound;514587490
"Kröner Michael";;;"Ausweitung der Besteuerung privater Veräusserungsgewinne bei Beteiligung an Kapitalgesellschaften";"Gesetzgeberisches Dilemma-technische Umsetzungsprobleme und Gestaltungshinweise";;;"3 504 62642 9";193-228;Druckerzeugnis;"In: Fachinstitut der Steuerberater (Hrsg.): Steuerberater-Jahrbuch, Bd. 49";Haupt-Bibliothek;;Köln;"Otto Schmidt";;PF;;;"Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern";Vermögensertrag;;found;514575328;(DE-627)1659532701
"Schwarting Gunnar";;;"Der kommunale Haushalt";;;;"3 503 03456 0";273;Druckerzeugnis;"Haushalts- und Kassenwesen - Haushaltssteuerung - Rechnungswesen";Haupt-Bibliothek;"EC 106";Berlin;"Erich Schmidt";1993;YL3;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";"Finanzwirtschaft untergeordneter Gebietskörperschaften";found;515871060;(DE-627)132059495
EG-Kommission;;;"Die Europäer und ihre Umwelt 1986";;;;;102;Druckerzeugnis;;Haupt-Bibliothek;"AJ 340";Brüssel;EG;1986;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;unsafe;514575344
"Millenaar K.";;;"Die Mehrwertsteuer in den Niederlanden";;;;-;55-67;Druckerzeugnis;"In: Deutsche Gesellschaft für Betriebswirtschaft, (Hrsg.): Besteuerung der Wirtschaft in der EWG - Praxis von heute und morgen. 3. A.";Haupt-Bibliothek;;;;;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;notfound;514575352
"Geertmann Joannes";;;"Die Steuerpolitik internationaler Konzerne";;;;-;;Druckerzeugnis;"in: Steuern und Unternehmungspolitik, S. 25 ff.";Haupt-Bibliothek;;;;;PE;;;"Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern";"Einkommen Selbständigerwerbender, Unternehmungsbesteuerung";;unsafe;514575360
"Brown A. J.";;;"Vereinigtes Königreich";;;;;47058;Druckerzeugnis;"In: Kommission der Europäischen Gemeinschaften: Bericht der Sachverständigengruppe zur Untersuchung der Rolle der öffentlichen Finanzen bei der europäischen Integration";Haupt-Bibliothek;;Brüssel;;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";found;514587512;(DE-627)381808599
"Roth Andreas";;;"Aktuelle Fragen der Betriebsstättenbesteuerung unter Berücksichtigung des Entwurfs eines Betriebsstättenerlasses";;;;"3 504 62642 9";411-426;Druckerzeugnis;"In: Fachinstitut der Steuerberater (Hrsg.): Steuerberater-Jahrbuch, Bd. 49";Haupt-Bibliothek;;Köln;"Otto Schmidt";;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;514575379;(DE-627)1659532787
"Statistisches Bureau des Kantons Bern";;;"Die Entwicklung des Fremdenverkehrs im Kanton Bern von 1949-1967 in der Sicht der Statistik (Tabenllenband)";;;;;220;Druckerzeugnis;;Separata;"AJ Sep. 35";Bern;"Kommissionsverlag Stauffacher";1968;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;notfound;515871249
"Deloitte Touche Tohmatsu";;;"Corporate and Withholding Tax Rates";"Between Major Trading Nations 1992 Edition";;;;131;Druckerzeugnis;;Haupt-Bibliothek;"KA 347";"New York";"Deloitte Touche Tohmatsu";1992;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;found;515871265;(DE-604)BV035024450
"Denison E. F.";;;"An Aspect of Unequal Opportunity";;;;;7-;Druckerzeugnis;;Separata;"AG Sep. 40 a";;;1971;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;notfound;515871281
"Märkt Jörg";;;"Steuern als Preise";;;;3-448-05614-6;430;Druckerzeugnis;"Zur Notwendigkeit einer Besteuerung ohne Trittbrettfahrer angesichts des Steuerwettbewerbs- Schriftenreihe des Instituts für Allgemeine Wirtschaftsforschung der Albert-Ludwigs-Uni Freiburg";Haupt-Bibliothek;"YL8 009";Freiburg;"Rudolf Haufe";2003;YL8;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Allgemeine Steuerlehre, Steuersystem einzelner Länder";found;51587129X;(DE-627)363279938
Bundesversammlung;;;"Botschaft des Bundesrates an die Bundesversammlung zum Entwurf eines Bundesgesetzes über den eidgenössischen Finanzhaushalt";;;;;50;Druckerzeugnis;;Separata;"VA Sep. 06";;;1968;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;515871311
"Olins Wally";;;"Design in Corporate Strategy";;;;-;137-143;Druckerzeugnis;"in: ISC (Hrsg.), The Spirit of Competition";Haupt-Bibliothek;;;;;WD;;;"Uebrige Literatur";"Diverse Gebiete, Umweltschutz";;unsafe;514575395
"Sedlaczek Michael";;;"Der Begriff der Diskriminierung und der Beschränkung";"die Kapitalverkehrsfreiheit als konvergente Grundfreiheit des EG-Vertrages";;;-;27-62;Druckerzeugnis;"In: Ruppe, Hans G., Sedlaczek, Michael & u.a., (Hrsg.): Kapitalverkehrsfreiheit und Steuerrecht";Haupt-Bibliothek;;;;;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;notfound;514587547
"Fürböck Karl";;;"Die Pensionsreform";;;;;10;Druckerzeugnis;"Leistungsrechtliche und finanzielle Auswirkungen";Separata;"AF Sep. 27";Wien;"Institut für Finanzwissenschaft und Steuerrecht";1984;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;found;515871370;(DE-627)1132094623
"Zörner Hendrik";;;"Der Weg ist das Ziel";;;;;14-15;Druckerzeugnis;;Separata;"EK Sep. 03";;;1993;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;515871389
"Bundesministerium der Finanzen";;;"Administrierbarkeit der Modelle zur Unternehmensteuerreform bei Finanzverwaltung-Steuerpflichtigen und Steuerberatern";;;;;81;Druckerzeugnis;"- Ergebnisse der Planspiele und des Modellvergleichs - Abschlussbericht 1999";Haupt-Bibliothek;"KB 192";Bonn;Stollfuss;2000;KB;;;"Ausländisches Steuerrecht";Deutschland;;unsafe;515871397
"Lechner Eduard";;;"Die Behandlung von Dividenden nach dem neuen DBA Österreich-Deutschland";;;;-;81-96;Druckerzeugnis;"in: Gassner, Wolfgang, Lang, Michael & u.a., (Hrsg.): Das neue Doppelbesteuerungsabkommen Österreich-Deutschland";Haupt-Bibliothek;;;;;LP;;;"Interkantonales/Internationales Steuerrecht";Oesterreich;;notfound;514587555
"Spacek Leonard";;;"A search for fairness in financial reporting to the public";;;;;582;Druckerzeugnis;;Haupt-Bibliothek;"WA 217";Chicago;"Arthur Andersen";1969;YP;;;Wirtschaftswissenschaften;"Allgemeine Betriebswirtschaftslehre";;found;515871400;(DE-605)TT001014662
"Dellmann K.";;;"Prozesskostenrechnung für Massnahmen- und Ressourcenentscheidungen in der Verwaltung";;;;-;45778;Druckerzeugnis;"In: Hess-John (Hrsg.): Controlling in der öffentlichen Verwaltung";Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;514587563
"Dahlmanns Tanja";;;Tagungsbericht;"Kolloquium zur Beschleunigung der Betriebsprüfung";;;-;67;Druckerzeugnis;"IFSt-Schrift 467";Haupt-Bibliothek;;;;;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;514575409;(DE-627)784198535
"Garvey Gerald J.";"Dilulio John J., Jr.";;"Sources of Public Service Overregulation";;;;0.8157.1854.3;13850;Druckerzeugnis;"In: Dilulio John J. Jr. und andere (ed.)- Deregulating the Public Sector";Haupt-Bibliothek;;Washington;"Brookings Institution";;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;514575433
"Amt für Bundesbauten";;;"Bericht Leistungsauftrag im Bauwesen des Bundes";;;;-;;Druckerzeugnis;"vorgelegt vom Amt für Bundesbauten im Auftrag des Eidg. Departement des Inneren";Haupt-Bibliothek;"EF 217";Bern;"Amt für Bundesbauten";1996;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;notfound;515871435
"Franz Alfred";;;"Die Input-Struktur des Bundes";;;;;9;Druckerzeugnis;"Ein neuer Aspekt des Bundeshaushaltes dargestellt am Beispiel des Jahres 1970";Separata;"VG Sep. 02";Wien;"Institut für Finanzwissenschaft und Steuerrecht";1974;YL2;YL7;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";found;51587146X;(DE-627)019810318
"Ax Rolf";"Grosse Thomas";"Melchior Jürgen";"Abgabenordnung und Finanzgerichtsordnung";;;;3-8202-1208-6;734;Druckerzeugnis;"16. A.";Haupt-Bibliothek;"KB 156";Stuttgart;Schäffer;1999;KB;;;"Ausländisches Steuerrecht";Deutschland;;found;515871478;(DE-627)1601889712
"Brookings Institution";;;"A Supply-Side Budget";;;;;14;Druckerzeugnis;;Separata;"AK Sep. 116";Washington;Brookings;1981;YC;;;Wirtschaftswissenschaften;"Wirtschaftstheorie, einschliesslich Geldtheorie";;unsafe;515871508
"Garrigue Civil Jean";;;"Die Mehrwertsteuer in Frankreich";;;;-;47-54;Druckerzeugnis;"In: Deutsche Gesellschaft für Betriebswirtschaft, (Hrsg.): Besteuerung der Wirtschaft in der EWG - Praxis von heute und morgen. 3. A.";Haupt-Bibliothek;;;;;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;found;514575476;(DE-627)471159476
"von Armin Hans Herbert";;;"Wirtschaftlichkeit als Kontrollmassstab des Rechnungshofs. Zugleich ein Beitrag zur Frage der demokratischen Legitimation der Rechnungshöfe";;;;-;259-279;Druckerzeugnis;"In: Zavalberg-Heinz Günter (Hrsg.)- und andere: Die Kontrolle der Staatsfinanzen - Geschichte und Gegenwart - 1714 - 1989";Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";notfound;51458758X
"Proxmire William";;;"An Economic Progile of Mainland China";;;;;659;Druckerzeugnis;"Joint Economic Committee of the U.S. Congress";Haupt-Bibliothek;"AA 201";"New York";"Frederick A. Praeger";1968;YB;;;Wirtschaftswissenschaften;"Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik";;notfound;515871605
"Dézsy Josef M.";;;"Anreize und Steuerungsmöglichkeiten durch Preisvorgaben im Krankenhaus";;;;;50-59;Druckerzeugnis;"Das Krankenhaus 2/1988";Separata;"X Sep. 06";;;1988;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;notfound;51587163X
