"﻿Hunkeler Urs";"Zur Belastung der Klein- und Mittelbetriebe durch staatliche Regelungen - Untersuchung der administrativen Auflagen in der Schweiz";;261;Druckerzeugnis;"05.12.2003 08:38";"Dissertation der HSG, Nr. 947, 1985";Haupt-Bibliothek;"AK 0461";Bamberg;Difo-Druck;1985;;YB;;;Wirtschaftswissenschaften;"Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik";;;;;bestcase;0102991
"Pozzi Leone";"Trattato di ragioneria pubblica";;104;Druckerzeugnis;08.01.2005;"Appendice per l'anno 1965";Haupt-Bibliothek;"VA 110";Faenza;"Fratelli Lega, Editori Faenza";1965;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";;;;leave;0996390
"Seewer Ulrich";"Probleme und Chancen des New Public Management";3-258-05255-7;263-280;Druckerzeugnis;"05.12.2003 08:38";"In: Hablützel-Peter- Haldemann-Theo- Schedler-Kuno- Schwaar-Karl: Umbruch in Politik und Verwaltung NPM in kleineren und mittleren Gemeinden des Kantons Bern";Haupt-Bibliothek;-;Bern;"Paul Haupt";-;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996404
"Martin Paul C.";"Wann kommt der Staatsbankrott?";3.7844.7119.6;289;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"DA 148";Herbig;"Wirtschaftsverlag Langen-Müller";1983;;YL2;YL7;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";;;;HSB01duplicate;0996405;0204683
"Becker Ulrich";"Wandel der Staatsaufgaben - und der Beamten?";;5;Druckerzeugnis;20.04.2004;;Separata;"EA Sep. 07";Solothurn;;1969;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996406
"Winkler E./Jacsman J./andere";"Versuch eines interkommunalen Vergleichs von Gemeindeausgaben im Kanton Aargau";;"S. 125, S. 131, S. 134, S. 138";Druckerzeugnis;30.10.2003;"Begriffe und Definition der Orts-, Regional- und Landesplanung. Zur Methodik der Landschaftsplanung. Landesplanerische Prioritätszonen";Separata;"AJ Sep. 31";Solothurn;"Vogt-Schild AG";1968;;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;;;;leave;0996407
"Schwarz Gunther";"Unternehmungskultur als Element des Strategischen Managements";3.428.06754.1;276;Druckerzeugnis;09.11.2004;"Betriebswirtschaftliche Forschungsergebnisse, Bd. 92";Haupt-Bibliothek;"WA 312";Berlin;"Duncker & Humblot";1989;;YP;;;Wirtschaftswissenschaften;"Allgemeine Betriebswirtschaftslehre";;;;;HSB01duplicate;0996408;0026656
"Japp Klaus Peter";"Theorie des öffentlichen Sektors";3.593.32305.2;258;Druckerzeugnis;"05.12.2003 08:38";"Zur Verbindung ökonomischer und soziologischer Ansätze";Haupt-Bibliothek;"AC 205";"Frankfurt/New York";"Campus Verlag";1978;;YL1;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";Allgemeines;;;;HSB01duplicate;0996409;0332190
"Pümpin Cuno";"Dynamische Unternehmensführung und strategisches Controlling";-;25-51;Druckerzeugnis;"05.12.2003 08:38";"In: Horvath-Péter: Synergien durch Schnittstellen-Controlling";Haupt-Bibliothek;-;-;-;-;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";;;;HSB01duplicate;0996410;0055585
"Solow Robert M.";Wachstumstheorie;;119;Druckerzeugnis;08.01.2005;"Darstellung und Anwendung";Haupt-Bibliothek;"AG 214";Göttingen;"Vandenhoeck & Ruprecht";1971;;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;;;;HSB01duplicate;0996411;0254864
"de Hosson Fred C.";"The Direct Investment Tax Initiatives of the European Community";"90 6544 521 8";187;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"KA 153";Deventer/Boston;Kluwer;1990;;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;;;;replacefromSwissbib;0996412;211850586
"Buccieri Joseph Mario";"The relationship of job satisfaction and employee motivation to productivity as perceived by civilian employees in the federal sector";;109;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"EH 105";"Ann Arbor";UMI;1991;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996413
"Peacock Alan T./Wiseman Jack";"The Growth of Public Expenditure in the United Kingdom";;209;Druckerzeugnis;"05.12.2003 08:38";"A study by the National Bureau of Economic Research";Haupt-Bibliothek;"BF 106";Princeton;"Princeton University Press";1961;;YL7;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";;;;HSB01duplicate;0996414;0358365
"Kappel Rolf/Widmaier Ulrich";"Mögliche Entwicklungen der Weltbevölkerung";3.445.02032.9;93-186;Druckerzeugnis;"05.12.2003 08:38";"In: Bremer-Stuart A. (Hrsg.): Weltmodellstudien";Haupt-Bibliothek;-;Königstein;"Anton Hain";1980;;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;;;;leave;0996415
"Blinder Alan S.";"Toward an Economic Theory of Income Distribution";0.262.02114.5;163;Druckerzeugnis;10.12.2004;;Haupt-Bibliothek;"AH 156";Cambridge;"The MIT Press";1974;;YV;;;Wirtschaftswissenschaften;"Arbeitnehmerfragen (Labor Economics)";;;;;replacefromSwissbib;0996416;272932051
"Ball Ian Erenstrom Karen";"Specifying Performance Dimensionns: The Process-The Substance and The Result - Outcome Specification";0.980976.09.7;55-79;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;-;Wellington;NZSofA;-;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996417
"Bannock Graham";"Taxation in the European Community - The Small Business Perspective";"1 85396 113 2";130;Druckerzeugnis;05.12.2003;;Haupt-Bibliothek;"KA 148";London;"Paul Chapman Publishing Ltd.";1990;;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;;;;leave;0996418
"Bieter Willy/Gusewski Marc";"Wirtschaftsverflechtung und EG-Binnenmarkt Unternehmensstrategien";;127;Druckerzeugnis;10.09.2003;;Haupt-Bibliothek;"FB 179";Bern;"Bundesamt für Konjunkturfragen";1991;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";;;;bestcase;0043697
"Mittelbach Rolf";"Übertragung stiller Reserven im Steuerrecht";"3 921379 88 1";86;Druckerzeugnis;06.02.2004;;Haupt-Bibliothek;"PE 0548";Köln;"Dr. Peter Deubner Verlag GmbH";1982;;PE;;;"Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern";"Einkommen Selbständigerwerbender, Unternehmungsbesteuerung";;;;;reimportFromSwissbib;0996420;273510096
EWG;"Unternehmenszusammenschlüsse aus der Sicht der Europäischen Gemeinschaften";;5;Druckerzeugnis;06.09.2004;;Separata;"AK Sep. 110";;;1969;;YC;;;Wirtschaftswissenschaften;"Wirtschaftstheorie, einschliesslich Geldtheorie";;;;;leave;0996421
"Weber Karl/Niederberger J. Martin";"Von der Nachwuchs- zur Mittelbaupolitik";;158;Druckerzeugnis;"05.12.2003 08:38";"Explorative Studie";Haupt-Bibliothek;"AK 0447";Bern;"Schweizerischer Wissenschaftsrat";1984;;YB;;;Wirtschaftswissenschaften;"Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik";;;;;HSB01duplicate;0996422;0352594
-;"Zeitschrift für Gesetzgebung und Rechtsprechung in Graubünden (ZGRG) 1992-93";-;;Druckerzeugnis;30.10.2003;"Zeitschrift für Gesetzgebung und Rechtsprechung in Graubünden";"HB Steuerrecht";"Z 340";Tamins;"Arcas Verlag";1994;;Z;;;Zeitschriften;;;;;;journal
"Lee Tim";"The Search for Equity";1.85972.413.2;136;Druckerzeugnis;08.01.2005;"The funding of additional educational needs under LMS";Haupt-Bibliothek;"AF 257";"Aldershot GB";Avebury;1996;;YX;;;Wirtschaftswissenschaften;"Sozialpolitik. Gesundheitswesen. Bildungsökonomie";;;;;leave;0996423
"Woywode Uwe";"Wörterbuch Rechnungslegung und Steuern";3-7272-9851-0;693;Druckerzeugnis;10.10.2003;"einschliesslich wichtiger Rechts- und Finanzterminologie (Deutsch/Englisch)";"HB Steuerrecht";"JA 143";Bern;"Stämpfli Verlag AG";2000;;JA;;;"Allgemeine Steuerrechtsliteratur";"Allgemeines, Lehrbücher";;;;;bestcase;0224295
"Stolper Hans-Dieter";"Zur Leistungsfähigkeit der konsumtheoretischen Analyse der Nachfrage nach öffentlichen Gütern";3.428.05140.8;166;Druckerzeugnis;08.01.2005;;Haupt-Bibliothek;"AC 256";Berlin;"Duncker & Humblot";1982;;YL1;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";Allgemeines;;;;HSB01duplicate;0996424;0200974
"Koch Rainer";"Verwaltung und Entscheidung";"ISSN 0 176-0890";31;Druckerzeugnis;08.01.2005;"Zur Steuerbarkeit kollektiver Entscheidungsprozesse in öffentlichen Verwaltungen Reihe: Beiträge zur Verwaltungswissenschaft, Nr. 19";Haupt-Bibliothek;"EA 202";Hamburg;"Institut für Verwaltungswissenschaft";1988;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996425
"Ruttkay Frano";"The First Credit Co-operative Society in Europe";;49;Druckerzeugnis;06.09.2004;;Separata;"AK Sep. 423";Prague;"Central Co-operative Council";1970;;YR;;;Wirtschaftswissenschaften;"Gewerbepolitik. Einzelne Wirtschaftszweige";;;;;replacefromSwissbib;0996426;085356395
"Kneschaurek F.";"Wirtschaftliches Wachstum und öffentliche Finanzwirtschaft";;23;Druckerzeugnis;20.04.2004;"Vortrag 1966";Separata;"AG Sep. 09";;;1966;;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;;;;replacefromSwissbib;0996427;053717929
"Bardach Eugene";"The Implementation Game: What Happens after a Bill becomes a Law";0.262.02125.0;"284 + 31 S. Anhang";Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"AK 1027";London;"The MIT Press";1977;;YC;;;Wirtschaftswissenschaften;"Wirtschaftstheorie, einschliesslich Geldtheorie";;;;;HSB01duplicate;0996428;0107365
"Tanzi Vito/Bracewell-Milnes J. B./Myddelton D. R.";"Taxation: A Radical Approach";255.35981.0;130;Druckerzeugnis;10.09.2003;"A reassessment of the high level of British taxation and the scope for its reduction";Haupt-Bibliothek;"CA 165";London;"The Institute of Economic Affairs";1970;;YL7;YL8;YL9;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder-	Allgemeine Steuerlehre, Steuersystem einzelner Länder-	Betriebswirtschaftliche Steuerlehre";;;;reimportFromSwissbib;0996429;515927023
"Keuschnigg Christian/Dietz Martin D.";"Unternehmenssteuerreform II - Quantitative Auswirkungen auf Wachstum und Verteilung";3-258-06654-X;121;Druckerzeugnis;"05.12.2003 08:38";"Schriftenreihe 'Finanzwirtschaft und Finanzrecht', Bd. 96";Haupt-Bibliothek;"TA 124 1";"Bern / Stuttgart / Wien";"Haupt Verlag";2003;;PE;;;"Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern";"Einkommen Selbständigerwerbender, Unternehmungsbesteuerung";;;;;bestcase;0286417
"Essers Peter/de Bont Guido/Kemmeren Eric";"The Compatibility of Anti-Abuse Provisions in Tax Treaties with EC Law";90-411-9679-X;293;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"KA 180";"The Hague / London / Boston";"Eucotax- Kluwer Law International";1998;;KA;;;"Ausländisches Steuerrecht";"Staatenverbände, Staatengruppen";;;;;reimportFromSwissbib;0996430;278915132
"EC Commission";"The Completion of the Internal Market A Survey of European Industry's Perception of the Licely Effects";92.825.8610.3;302;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"FB 158 3";Brüssel;EG;1988;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";;;;bestcase;0009951
"Biedenkopf Kurt H./Miegel Meinhard";"Wege aus der Arbeitslosigkeit";3.87959.083.4;87;Druckerzeugnis;01.12.2004;"Arbeitsmarktpolitik in der sozialen Marktwirtschaft";Haupt-Bibliothek;"AG 288";Stuttgart;"Bonn Aktuell GmbH";1978;;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;;;;HSB01duplicate;0996431;0200020
EG-Kommission;"Zwei Memoranden der Kommission zum Kapitalmarkt";;2;Druckerzeugnis;"05.12.2003 08:38";;Separata;"AK Sep. 206";Brüssel;"Kommission der Europäischen Gemeinschaften";1969;;YK;;;Wirtschaftswissenschaften;"Geld, Kredit- und Bankwesen. Bankbetriebslehre";;;;;leave;0996432
"Atkinson A. B.";"The Personal Distribution of Incomes";0.04.332064.3;348;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"AH 164";London;"George Allen & Unwin Ltd.";1976;;YV;;;Wirtschaftswissenschaften;"Arbeitnehmerfragen (Labor Economics)";;;;;HSB01duplicate;0996433;0347871
"Albach Horst-Beckmann Martin";"Zur Reform der direkten Steuern";3.409.37431.0;34;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"CA 160";Wiesbaden;"Betriebswirtschaftlicher Verlag Dr. Th. Gabler";1970;;YL7;YL8;YL9;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder-	Allgemeine Steuerlehre, Steuersystem einzelner Länder-	Betriebswirtschaftliche Steuerlehre";;;;bestcase;0360749
"Jochimsen Reimut";"Theorie der Infrastruktur";;223;Druckerzeugnis;"05.12.2003 08:38";"Grundlagen der marktwirtschaftlichen Entwicklung";Haupt-Bibliothek;"AJ 122";Tübingen;"J.C.B. Mohr (Paul Siebeck)";1966;;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;;;;HSB01duplicate;0996434;0197499
"Glazer Nathan";"Die Grenzen der Sozialpolitik";"3.462.01059.X 3.462.01060.3";335-351;Druckerzeugnis;"05.12.2003 08:38";"In: Narr-Wolf-Dieter- Offe-Claus (Hrsg.): Wohlfahrtsstaat und Massenloyalität";Haupt-Bibliothek;-;Köln;"Kiepenheuer & Witsch";-;;YC;;;Wirtschaftswissenschaften;"Wirtschaftstheorie, einschliesslich Geldtheorie";;;;;leave;0996435
"Vente Rolf E.";Zielplanung;3.7890.0037;41;Druckerzeugnis;24.08.2004;"Zwei Plädoyers für eine erweiterte Rationalität, Planen, Heft 4";Haupt-Bibliothek;"VC 149";Baden-Baden;Nomos;1971;;YL2;;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Haushaltsaufstellung, -verwaltung und -kontrolle";;;;bestcase;0233322
IFSt;"IFSt-Schrift 353";-;123;Druckerzeugnis;"05.12.2003 08:38";"Möglichkeiten und Grenzen der Verrechnung nichtrealisierter Verluste mit nichtrealisierten Gewinnen / Ausgleich von Verpflichtungen durch Gegenansprüche";Haupt-Bibliothek;"Z 153 353";Bonn;IFSt;1997;;Z;;;Zeitschriften;;;;;;journal
"Marx Detlef";"Wachstumsorientierte Regionalpolitik";;138;Druckerzeugnis;08.01.2005;;Haupt-Bibliothek;"AJ 110";Göttingen;"Vandenhoeck & Ruprecht";1966;;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;;;;HSB01duplicate;0996436;0315175
"Stoker Gerry";"The Politics of Local Government";"0.333.44269.5 hardcover 0.333.44270.9 pbk";267;Druckerzeugnis;22.04.2004;;Haupt-Bibliothek;"WD 215";Basingstoke/London;MacMillan;1988;;WD;;;"Uebrige Literatur";"Diverse Gebiete, Umweltschutz";;;;;HSB01duplicate;0996437;0035970
"Koch Woldemar";"Verknüpfung der Geldtheorie mit der Finanzwissenschaft in der Lehre von John Law";3.922016.17.0;203-222;Druckerzeugnis;"05.12.2003 08:38";"In: Mückl Wolfgang J., Ott Alfred E. (Hrsg.): Wirtschaftstheorie und Wirtschaftspolitik";Haupt-Bibliothek;-;Passau;"Passavia Universitätsverlag";-;;YB;;;Wirtschaftswissenschaften;"Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik";;;;;leave;0996438
"Eidg. Volkswirtschaftsdepartement";"Ziele-Mittel und Träger der Konjunkturpolitik";;27;Druckerzeugnis;28.04.2004;;Haupt-Bibliothek;"AG 190 a";Bern;"Verlag des Schweiz. Handelsamtsblattes";1971;;YN;;;Wirtschaftswissenschaften;"Konjunkturschwankungen, Stabilitätspolitik";;;;;unsure
NN;"Verträge zur Gründung der Europäischen Gemeinschaften";;833;Druckerzeugnis;10.09.2003;"Verträge zur Änderung dieser Verträge Dazugehörige Dokumente";Haupt-Bibliothek;"FB 106";;"Amt für amtliche Veröffentlichungen der Europäischen Gemeinschaften 5266/71";1971;;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";"Finanzwirtschaft supranationaler Behörden";;;;notfound
"Frerk Peter";"Wirtschaftlichkeit öffentlicher Investitionen";;78;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"BA 104";"Köln, Berlin";Grote;1967;;YL1;YL2;YL7;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre";"Allgemeines-	Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";;;;bestcase;0294062
OECD;"System of National Accounts 1993";92-1-161352-3;711;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"AH 199";"Brussels / Luxembourg";"OECD/EC/IMF/UN/World Bank";1993;;YV;;;Wirtschaftswissenschaften;"Arbeitnehmerfragen (Labor Economics)";;;;;HSB01duplicate;0996440;0086849
"Amacher R./Tollison R./Willett T.";"A Menu of Distributional Considerations";"0-8014-9860-0 (paperback) 0-8014-0914-4 (cloth)";246-276;Druckerzeugnis;"05.12.2003 08:38";"In: Amacher Ryan C./Tollison Robert D: The Economic Approach to Public Policy";Haupt-Bibliothek;-;London;"Cornell University Press";-;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;leave;0996441
IFSt;"IFSt-Schrift 477";978-3-89737-019-7;95;Druckerzeugnis;"28.03.2012 18:32";"Joachim Englisch/Heidi Friedrich-Vache, Umsatzsteuerrechtliche Aspekte der Anteilsveräusserung";Haupt-Bibliothek;"Z 153 477";Berlin;"Institut 'Finanzen und Steuern'";2011;;Z;;;Zeitschriften;;;;;;journal
"Schweiz. Bankverein";"Vor einem Ausbau des Notenbankinstrumentariums in der Schweiz. Der Stand des Gemeinsamen Marktes. Die Bahama-Inseln";;"S. 85 FF S. 91 FF S. 96 FF";Druckerzeugnis;"05.12.2003 08:38";;Separata;"AK Sep. 106";Basel;"Schweizerischer Bankverein";1968;;YC;;;Wirtschaftswissenschaften;"Wirtschaftstheorie, einschliesslich Geldtheorie";;;;;notfound
IFSt;"IFSt-Brief 125";-;21;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"Z 153 125";Bonn;Stollfuss;1971;;Z;;;Zeitschriften;;;;;;journal
"Eichhorn Peter/u.a.";Verwaltungslexikon;3.7890.2388.4;987;Druckerzeugnis;"05.12.2003 08:38";;Haupt-Bibliothek;"EA 236";Baden-Baden;Nomos;1991;;YQ;;;Wirtschaftswissenschaften;"Spezielle Betriebswirtschaftslehren";;;;;bestcase;0040662
"Wildasin David E.";"Urban Public Finance";3.7186.0334.9;152;Druckerzeugnis;08.01.2005;;Haupt-Bibliothek;"AJ 335";Chur;Harwood;1986;;YY;;;Wirtschaftswissenschaften;"Regionale Wirtschaftspolitik. Stadtplanung";;;;;HSB01duplicate;0996443;0204780
