HSB01duplicate;991255;201641
journal;;
replacefromSwissbib;991256;529014483
bestcase;112258;
reimportFromSwissbib;991257;300065841
replacefromSwissbib;991258;330207393
reimportFromSwissbib;991259;515926612
bestcase;337033;
replacefromSwissbib;991260;349383715
bestcase;168571;
bestcase;34642;
bestcase;327990;
bestcase;291809;
notfound;;
replacefromSwissbib;991262;284203238
leave;991263;
leave;991264;
replacefromSwissbib;991265;350114706
replacefromSwissbib;991266;29668161X
leave;991267;
bestcase;306691;
leave;991268;
notfound;;
notfound;;
bestcase;180475;
leave;991270;
HSB01duplicate;991271;71625
reimportFromSwissbib;991272;284832448
leave;991273;
HSB01duplicate;991274;125885
replacefromSwissbib;991275;129910570
replacefromSwissbib;991276;269456643
HSB01duplicate;991277;204764
HSB01duplicate;991278;17036
HSB01duplicate;991279;201674
HSB01duplicate;991280;165698
bestcase;52397;
HSB01duplicate;991281;320921
bestcase;139128;
replacefromSwissbib;991282;528772910
HSB01duplicate;991283;328201
reimportFromSwissbib;991284;279246412
replacefromSwissbib;991285;45863784
leave;991286;
HSB01duplicate;991287;242670
replacefromSwissbib;991288;45855137
bestcase;99399;
leave;991289;
bestcase;235373;
leave;991290;
bestcase;30881;
HSB01duplicate;991292;358636
HSB01duplicate;991293;294003
replacefromSwissbib;991294;345931734
replacefromSwissbib;991295;265838053
replacefromSwissbib;991190;92714285
bestcase;41490;
replacefromSwissbib;991296;261767593
replacefromSwissbib;991297;260333530
HSB01duplicate;991298;47337
HSB01duplicate;991299;354583
HSB01duplicate;991300;361989
HSB01duplicate;991301;24010
notfound;;
HSB01duplicate;991303;68330
bestcase;533946;
HSB01duplicate;991304;139119
leave;991305;
journal;;
replacefromSwissbib;991306;27453455X
bestcase;361703;
leave;991307;
HSB01duplicate;991308;139372
notfound;;
replacefromSwissbib;991310;268511594
leave;991311;
bestcase;358474;
bestcase;349473;
bestcase;130494;
leave;991312;
HSB01duplicate;991313;110514
leave;991314;
HSB01duplicate;991315;346979
HSB01duplicate;991316;8062
HSB01duplicate;991317;345728
HSB01duplicate;991318;205235
replacefromSwissbib;991319;103683313
replacefromSwissbib;991320;103683291
leave;991321;
bestcase;12030;
replacefromSwissbib;991322;177146699
iff_doc_missing;CSV line 384;240829840
HSB01duplicate;991324;340851
leave;991325;
HSB01duplicate;991326;204692
HSB01duplicate;991327;7461
leave;991328;
reimportFromSwissbib;991329;281861552
replacefromSwissbib;991330;127420959
notfound;;
bestcase;60713;
leave;991332;
bestcase;229796;
reimportFromSwissbib;991333;51592606X
HSB01duplicate;991334;63772
notfound;;
leave;991336;
HSB01duplicate;991337;30121
leave;991338;
journal;;
notfound;;
leave;991340;
leave;991341;
leave;991342;
leave;991343;
bestcase;335810;
bestcase;358903;
bestcase;213027;
bestcase;571511;
HSB01duplicate;991643;357166
replacefromSwissbib;991345;350206074
bestcase;21273;
HSB01duplicate;991346;348086
iff_doc_missing;CSV line 416;32022417
replacefromSwissbib;991347;529014394
notfound;;
leave;991349;
HSB01duplicate;991350;40123
replacefromSwissbib;991351;75101343
leave;991352;
reimportFromSwissbib;991353;515922706
replacefromSwissbib;991354;103683275
journal;;
HSB01duplicate;353419;204459
bestcase;165341;
leave;991356;
replacefromSwissbib;991357;124948510
reimportFromSwissbib;991358;515922986
bestcase;403;
HSB01duplicate;991359;346810
leave;991360;
bestcase;183991;
iff_doc_missing;CSV line 435;538040394
HSB01duplicate;991361;126465
reimportFromSwissbib;991362;260418145
bestcase;293160;
replacefromSwissbib;991363;115749039
replacefromSwissbib;991364;279927460
replacefromSwissbib;991365;269326189
notfound;;
HSB01duplicate;991367;262488
HSB01duplicate;991368;25663
bestcase;515815;
leave;991369;
bestcase;348216;
HSB01duplicate;991370;173472
HSB01duplicate;991371;81355
leave;991372;
leave;991373;
leave;991374;
HSB01duplicate;991375;361114
leave;991376;
HSB01duplicate;991377;135551
leave;991378;
journal;;
leave;991379;
leave;991380;
leave;991381;
HSB01duplicate;991382;97423
HSB01duplicate;991383;167285
bestcase;100423;
replacefromSwissbib;991384;352259388
leave;991385;
HSB01duplicate;991386;202012
leave;991387;
leave;991388;
journal;;
notfound;;
HSB01duplicate;991390;153725
bestcase;508712;
leave;991391;
bestcase;513050;
bestcase;123850;
notfound;;
bestcase;132834;
replacefromSwissbib;991393;42030049X
replacefromSwissbib;991394;75995654
replacefromSwissbib;991395;282576401
leave;991396;
leave;991397;
bestcase;43894;
replacefromSwissbib;991398;270165835
HSB01duplicate;991399;197850
journal;;
replacefromSwissbib;991400;156002264
bestcase;4946;
HSB01duplicate;991401;359398
leave;991402;
journal;;
bestcase;205858;
journal;;
leave;991403;
HSB01duplicate;991404;348264
bestcase;127264;
bestcase;198331;
HSB01duplicate;991405;4163
reimportFromSwissbib;991406;515922684
leave;991407;
HSB01duplicate;991408;345747
leave;991409;
HSB01duplicate;991410;726493
leave;991411;
bestcase;492129;
bestcase;97453;
leave;991412;
journal;;
leave;991413;
HSB01duplicate;991414;356909
bestcase;259548;
HSB01duplicate;991415;361043
HSB01duplicate;991416;258884
bestcase;438854;
bestcase;359891;
HSB01duplicate;991417;27939
leave;991418;
leave;991419;
reimportFromSwissbib;991420;281395217
bestcase;361446;
bestcase;528134;
bestcase;360549;
replacefromSwissbib;991421;328866997
HSB01duplicate;991422;362934
leave;991423;
replacefromSwissbib;991424;324111150
journal;;
leave;991426;
replacefromSwissbib;991427;17153588X
HSB01duplicate;991428;135931
bestcase;216049;
HSB01duplicate;991429;106047
HSB01duplicate;991430;243393
HSB01duplicate;991431;100223
HSB01duplicate;991432;201744
bestcase;360549;
notfound;;
bestcase;97755;
HSB01duplicate;991434;119766
HSB01duplicate;991435;199297
replacefromSwissbib;991436;557764025
leave;991437;
reimportFromSwissbib;991438;51593061X
bestcase;109541;
bestcase;316425;
HSB01duplicate;991440;61544
HSB01duplicate;991441;443987
replacefromSwissbib;991442;480682364
replacefromSwissbib;991443;350144494
leave;991444;
HSB01duplicate;991445;779928
replacefromSwissbib;991446;267778430
leave;991447;
reimportFromSwissbib;991448;515922129
bestcase;358932;
leave;991449;
leave;991450;
bestcase;362894;
leave;991451;
bestcase;358115;
bestcase;35320;
HSB01duplicate;991452;345686
leave;991453;
bestcase;158535;
replacefromSwissbib;991454;427480981
replacefromSwissbib;991455;265182484
replacefromSwissbib;991456;71914269
notfound;;
HSB01duplicate;991458;34822
HSB01duplicate;991459;2244
bestcase;439949;
leave;991460;
HSB01duplicate;991461;135917
journal;;
leave;991462;
bestcase;81458;
leave;991463;
notfound;;
HSB01duplicate;991465;204778
replacefromSwissbib;991466;127792031
HSB01duplicate;991467;289191
leave;991468;
journal;;
bestcase;231392;
bestcase;137767;
bestcase;36209;
HSB01duplicate;991469;93201
reimportFromSwissbib;991470;267027400
bestcase;295395;
notfound;;
bestcase;136656;
leave;991472;
reimportFromSwissbib;991473;515923141
HSB01duplicate;991474;291287
leave;991475;
bestcase;136139;
bestcase;233660;
bestcase;315822;
replacefromSwissbib;991476;20698202X
HSB01duplicate;991477;262029
notfound;;
bestcase;360760;
HSB01duplicate;991479;365110
bestcase;290957;
bestcase;294327;
leave;991480;
bestcase;108551;
leave;991481;
replacefromSwissbib;991195;28329518X
replacefromSwissbib;991482;261870548
bestcase;361477;
HSB01duplicate;991483;317288
leave;991484;
journal;;
leave;991485;
HSB01duplicate;991486;3766
replacefromSwissbib;991487;83016368
notfound;;
leave;991489;
HSB01duplicate;991490;319944
reimportFromSwissbib;991491;280294689
leave;991492;
leave;991493;
leave;991494;
HSB01duplicate;991495;220857
leave;991496;
bestcase;34621;
bestcase;348465;
HSB01duplicate;991497;9980
bestcase;12030;
leave;991499;
journal;;
bestcase;268351;
leave;991500;
reimportFromSwissbib;991501;514786825
unsure;;
replacefromSwissbib;991502;43370750X
bestcase;30898;
HSB01duplicate;991503;201940
leave;991504;
leave;991505;
leave;991506;
leave;991507;
bestcase;63204;
bestcase;313873;
bestcase;4491;
replacefromSwissbib;991508;275110516
leave;991509;
bestcase;153723;
HSB01duplicate;991510;359589
bestcase;269391;
leave;991511;
leave;991512;
leave;991513;
bestcase;91579;
leave;991514;
leave;991515;
replacefromSwissbib;991516;555289737
HSB01duplicate;991517;328328
replacefromSwissbib;991518;11659375X
replacefromSwissbib;991519;283350628
bestcase;27150;
leave;991520;
bestcase;153724;
replacefromSwissbib;991521;173133878
leave;991522;
HSB01duplicate;991523;201837
leave;991524;
leave;991525;
replacefromSwissbib;991526;279833628
leave;991527;
replacefromSwissbib;991528;284196320
leave;991529;
leave;991530;
journal;;
leave;991532;
replacefromSwissbib;991533;121295397
HSB01duplicate;991534;354598
leave;991535;
HSB01duplicate;991536;162742
bestcase;250831;
journal;;
replacefromSwissbib;991537;135564727
bestcase;250052;
notfound;;
replacefromSwissbib;991538;339981903
replacefromSwissbib;991539;186794843
HSB01duplicate;991540;135867
replacefromSwissbib;991541;23085495
bestcase;531932;
replacefromSwissbib;991542;187018863
replacefromSwissbib;991543;278153895
replacefromSwissbib;991544;124630596
HSB01duplicate;991545;198795
journal;;
notfound;;
iff_doc_missing;CSV line 697;551972173
notfound;;
leave;991548;
notfound;;
leave;991549;
leave;991550;
leave;991551;
notfound;;
replacefromSwissbib;991552;357412672
replacefromSwissbib;991553;187548064
bestcase;135189;
HSB01duplicate;991554;324308
bestcase;208586;
reimportFromSwissbib;991555;323952496
bestcase;359928;
leave;991557;
HSB01duplicate;991558;106799
replacefromSwissbib;991559;27196684X
bestcase;201703;
bestcase;279008;
reimportFromSwissbib;991560;261793799
HSB01duplicate;991414;356909
bestcase;215597;
journal;;
bestcase;17430;
notfound;;
HSB01duplicate;991563;259383
reimportFromSwissbib;991564;265057930
replacefromSwissbib;991565;223456764
bestcase;74996;
replacefromSwissbib;991567;142123110
HSB01duplicate;991568;348094
journal;;
leave;991570;
HSB01duplicate;991571;323380
bestcase;359623;
leave;991572;
leave;991573;
HSB01duplicate;991574;47430
bestcase;45396;
replacefromSwissbib;991575;09708509X
reimportFromSwissbib;991576;51592895X
leave;991577;
bestcase;154823;
HSB01duplicate;991578;125482
HSB01duplicate;991579;355721
HSB01duplicate;991580;534722
leave;991581;
leave;991582;
bestcase;330858;
HSB01duplicate;991583;198553
leave;991584;
leave;991585;
leave;991586;
leave;991587;
leave;991588;
bestcase;27304;
HSB01duplicate;991589;62284
notfound;;
bestcase;307522;
HSB01duplicate;991643;357166
bestcase;172266;
reimportFromSwissbib;991592;296680672
bestcase;80937;
reimportFromSwissbib;991593;51593111X
leave;991594;
HSB01duplicate;991595;41985
leave;991596;
HSB01duplicate;991597;74929
replacefromSwissbib;991598;12494342X
leave;991599;
leave;991600;
replacefromSwissbib;992556;206940386
replacefromSwissbib;991602;300905181
replacefromSwissbib;991603;80783635
journal;;
HSB01duplicate;991604;204726
iff_doc_missing;CSV line 774;298851423
bestcase;362894;
notfound;;
leave;991607;
replacefromSwissbib;991608;191606383
HSB01duplicate;991609;362950
reimportFromSwissbib;991610;296106720
leave;991611;
bestcase;92893;
bestcase;125301;
bestcase;171739;
leave;991612;
bestcase;126851;
HSB01duplicate;991613;198837
leave;991614;
HSB01duplicate;991615;204744
HSB01duplicate;991616;245217
replacefromSwissbib;991617;534094805
leave;991618;
leave;991619;
leave;991620;
leave;991621;
leave;991622;
HSB01duplicate;991623;307719
leave;991624;
replacefromSwissbib;991625;257588639
reimportFromSwissbib;991626;274392836
bestcase;362383;
bestcase;138192;
notfound;;
leave;991627;
replacefromSwissbib;991628;83350659
replacefromSwissbib;991629;281888728
leave;991630;
leave;991631;
leave;991632;
journal;;
HSB01duplicate;991633;157525
HSB01duplicate;991634;657079
bestcase;143363;
replacefromSwissbib;991635;124788912
HSB01duplicate;991636;53225
HSB01duplicate;991637;12456
reimportFromSwissbib;991638;271561025
bestcase;83291;
replacefromSwissbib;991639;95306455
journal;;
leave;991640;
bestcase;40174;
journal;;
bestcase;361159;
HSB01duplicate;991642;23352
HSB01duplicate;991643;357166
replacefromSwissbib;991644;552654817
replacefromSwissbib;991645;297133489
HSB01duplicate;991646;360458
bestcase;476041;
replacefromSwissbib;991647;277792975
HSB01duplicate;991648;359918
leave;991649;
notfound;;
leave;991651;
replacefromSwissbib;991652;259859354
leave;991653;
leave;991654;
notfound;;
replacefromSwissbib;991656;282009752
replacefromSwissbib;991657;279654502
leave;991658;
leave;991659;
leave;991660;
leave;991661;
replacefromSwissbib;991662;283219300
bestcase;46052;
HSB01duplicate;991663;51489
HSB01duplicate;991664;348427
leave;991665;
replacefromSwissbib;991666;324111185
HSB01duplicate;991667;451565
replacefromSwissbib;991668;223669113
HSB01duplicate;991669;20486
replacefromSwissbib;991670;122749200
replacefromSwissbib;991671;187717761
HSB01duplicate;991672;361292
HSB01duplicate;991673;364383
bestcase;309148;
HSB01duplicate;991674;485507
bestcase;280888;
leave;991675;
leave;991676;
leave;991677;
HSB01duplicate;991678;125465
replacefromSwissbib;991679;220706522
replacefromSwissbib;991680;267791232
bestcase;350427;
leave;991681;
replacefromSwissbib;991682;337430160
replacefromSwissbib;991683;90678419
notfound;;
unsure;;
bestcase;494843;
replacefromSwissbib;991687;276734793
replacefromSwissbib;991688;45861900
HSB01duplicate;994881;50327
replacefromSwissbib;991690;43500932X
bestcase;69932;
replacefromSwissbib;991691;75234068
reimportFromSwissbib;991491;280294689
bestcase;246933;
replacefromSwissbib;991692;88695840
HSB01duplicate;991693;202136
leave;991694;
leave;991695;
bestcase;98554;
leave;991696;
HSB01duplicate;991697;364367
HSB01duplicate;991698;362641
leave;991699;
replacefromSwissbib;991700;45865043
leave;991701;
bestcase;58119;
bestcase;355622;
HSB01duplicate;991702;23407
bestcase;275982;
leave;991704;
HSB01duplicate;991705;198545
bestcase;136212;
bestcase;108622;
leave;991706;
bestcase;14322;
HSB01duplicate;991707;62283
replacefromSwissbib;991708;102381976
reimportFromSwissbib;991709;515922447
leave;991710;
leave;991711;
bestcase;359627;
HSB01duplicate;991712;363488
leave;991713;
bestcase;99584;
notfound;;
HSB01duplicate;991715;123760
journal;;
HSB01duplicate;991716;347803
bestcase;32021;
leave;991717;
leave;991718;
unsure;;
reimportFromSwissbib;991720;271559810
HSB01duplicate;991721;105729
replacefromSwissbib;991722;14594820X
bestcase;275646;
bestcase;253039;
bestcase;108612;
bestcase;200243;
bestcase;4012;
bestcase;113502;
HSB01duplicate;991723;360769
bestcase;51951;
HSB01duplicate;991643;357166
replacefromSwissbib;991725;174636334
HSB01duplicate;991726;360649
bestcase;359625;
leave;991727;
replacefromSwissbib;991728;02810532X
bestcase;4088;
replacefromSwissbib;991729;260116440
bestcase;126482;
replacefromSwissbib;991730;93556896
notfound;;
replacefromSwissbib;991732;103683321
HSB01duplicate;991733;126467
HSB01duplicate;991734;319908
reimportFromSwissbib;991735;51592489X
HSB01duplicate;991736;344935
replacefromSwissbib;991737;120324024
replacefromSwissbib;991738;240590732
bestcase;98743;
replacefromSwissbib;991739;264209966
bestcase;345320;
bestcase;92524;
journal;;
bestcase;21988;
HSB01duplicate;991410;726493
HSB01duplicate;991741;73294
HSB01duplicate;991742;99554
leave;991743;
leave;991744;
leave;991745;
replacefromSwissbib;991746;426753003
iff_doc_missing;CSV line 963;522982115
leave;991748;
HSB01duplicate;991749;362318
leave;991750;
bestcase;204626;
bestcase;238089;
HSB01duplicate;991751;78246
HSB01duplicate;991752;81634
HSB01duplicate;991753;162431
bestcase;249673;
leave;991754;
leave;991755;
bestcase;6863;
leave;991756;
journal;;
reimportFromSwissbib;991757;284650331
leave;991758;
bestcase;185587;
leave;991759;
notfound;;
reimportFromSwissbib;991761;515923613
leave;991762;
HSB01duplicate;991763;125649
replacefromSwissbib;991764;557711312
HSB01duplicate;991280;165698
bestcase;733618;
journal;;
HSB01duplicate;991766;39574
replacefromSwissbib;991767;280190735
journal;;
bestcase;243391;
leave;991768;
HSB01duplicate;991769;84133
bestcase;237255;
leave;991770;
HSB01duplicate;991771;3603
replacefromSwissbib;991772;276624238
