bestcase;483277;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
iff_doc_missing;CSV line 484;359832903
journal;;
journal;;
journal;;
journal;;
reimportFromSwissbib;997671;515922749
journal;;
journal;;
HSB01duplicate;997673;224226
journal;;
journal;;
HSB01duplicate;996389;23218
journal;;
journal;;
journal;;
bestcase;298019;
notfound;;
journal;;
notfound;;
notfound;;
journal;;
HSB01duplicate;997681;563416
journal;;
notfound;;
journal;;
journal;;
notfound;;
journal;;
journal;;
replacefromSwissbib;992349;152302298
journal;;
leave;997686;
journal;;
journal;;
bestcase;598347;
bestcase;570298;
journal;;
bestcase;16854;
leave;997689;
HSB01duplicate;997690;203963
bestcase;140174;
notfound;;
HSB01duplicate;997692;9398
leave;997693;
journal;;
bestcase;7940;
bestcase;125988;
replacefromSwissbib;997694;94711143
leave;997695;
leave;997696;
leave;997697;
leave;997698;
leave;997699;
bestcase;125815;
HSB01duplicate;997700;125385
bestcase;274208;
iff_doc_missing;CSV line 540;294257543
notfound;;
bestcase;126760;
replacefromSwissbib;997703;261837745
leave;997704;
leave;997705;
leave;997706;
bestcase;6500;
leave;997707;
reimportFromSwissbib;997708;51476788X
leave;997709;
leave;997710;
leave;997711;
replacefromSwissbib;997712;240467558
bestcase;997713;
replacefromSwissbib;997714;27659746X
leave;997715;
notfound;;
leave;997717;
replacefromSwissbib;997718;269185577
leave;997719;
bestcase;25871;
leave;997720;
leave;997721;
notfound;;
leave;997723;
leave;997724;
replacefromSwissbib;997712;240467558
leave;997725;
bestcase;99905;
bestcase;71580;
leave;997726;
reimportFromSwissbib;997727;27659780X
leave;997728;
replacefromSwissbib;997729;210425229
journal;;
leave;997730;
HSB01duplicate;997731;652762
HSB01duplicate;997732;6112
journal;;
journal;;
HSB01duplicate;997733;295661
reimportFromSwissbib;997734;271556471
HSB01duplicate;997735;99120
journal;;
HSB01duplicate;997736;21204
bestcase;59544;
bestcase;140174;
iff_doc_missing;CSV line 588;158351592
bestcase;99282;
replacefromSwissbib;997738;182339114
journal;;
notfound;;
bestcase;99606;
bestcase;99473;
bestcase;162775;
HSB01duplicate;997739;127245
iff_doc_missing;CSV line 597;240473035
bestcase;139123;
bestcase;99960;
leave;997741;
replacefromSwissbib;997742;350804168
HSB01duplicate;997743;99328
leave;997744;
bestcase;361950;
leave;997745;
leave;997746;
leave;997747;
HSB01duplicate;997748;60644
replacefromSwissbib;997749;273769235
reimportFromSwissbib;997750;282012362
bestcase;350593;
HSB01duplicate;997751;99719
bestcase;85520;
bestcase;3990;
bestcase;3990;
replacefromSwissbib;997752;276605233
reimportFromSwissbib;997753;515930695
replacefromSwissbib;997754;276621689
leave;997755;
leave;997756;
iff_doc_missing;CSV line 621;83281347
iff_doc_missing;CSV line 622;280510217
HSB01duplicate;997757;127632
HSB01duplicate;997758;252606
replacefromSwissbib;997759;240467590
HSB01duplicate;997760;127031
bestcase;40145;
HSB01duplicate;997761;204636
HSB01duplicate;997762;16346
journal;;
HSB01duplicate;997764;99449
leave;997765;
leave;997766;
bestcase;348430;
HSB01duplicate;997767;276868
HSB01duplicate;997768;135691
bestcase;99722;
leave;997769;
leave;997770;
leave;997771;
notfound;;
leave;997773;
bestcase;116029;
leave;997774;
leave;997775;
bestcase;997776;
HSB01duplicate;997777;241415
leave;997778;
journal;;
bestcase;204633;
iff_doc_missing;CSV line 651;523016743
iff_doc_missing;CSV line 652;523016743
iff_doc_missing;CSV line 653;523016743
iff_doc_missing;CSV line 654;523016743
iff_doc_missing;CSV line 655;523016743
iff_doc_missing;CSV line 656;523016743
iff_doc_missing;CSV line 657;523016743
iff_doc_missing;CSV line 658;523016743
iff_doc_missing;CSV line 659;523016743
iff_doc_missing;CSV line 660;523016743
iff_doc_missing;CSV line 661;523016743
iff_doc_missing;CSV line 662;159669693
iff_doc_missing;CSV line 663;523016743
iff_doc_missing;CSV line 664;294257578
iff_doc_missing;CSV line 665;523016743
iff_doc_missing;CSV line 666;523016743
iff_doc_missing;CSV line 667;523016743
iff_doc_missing;CSV line 668;523016743
iff_doc_missing;CSV line 669;523016743
iff_doc_missing;CSV line 670;523016743
iff_doc_missing;CSV line 671;523016743
iff_doc_missing;CSV line 672;523016743
iff_doc_missing;CSV line 673;523016743
iff_doc_missing;CSV line 674;165260297
iff_doc_missing;CSV line 675;523016743
iff_doc_missing;CSV line 676;523016743
iff_doc_missing;CSV line 677;523016743
bestcase;9886;
iff_doc_missing;CSV line 679;523016743
iff_doc_missing;CSV line 680;523016743
iff_doc_missing;CSV line 681;523016743
iff_doc_missing;CSV line 682;523016743
iff_doc_missing;CSV line 683;523016743
leave;994318;
bestcase;442109;
iff_doc_missing;CSV line 686;523016743
leave;994318;
iff_doc_missing;CSV line 688;523016743
iff_doc_missing;CSV line 689;523016743
iff_doc_missing;CSV line 690;523016743
leave;994318;
bestcase;99481;
HSB01duplicate;997782;99738
journal;;
leave;997784;
bestcase;125749;
leave;994318;
notfound;;
replacefromSwissbib;997786;277818680
HSB01duplicate;997787;99684
bestcase;97294;
leave;997788;
bestcase;125670;
bestcase;126752;
HSB01duplicate;997789;99826
replacefromSwissbib;997790;341859095
leave;997791;
leave;997792;
leave;997793;
leave;997794;
reimportFromSwissbib;997795;514750081
iff_doc_missing;CSV line 712;523016743
leave;997796;
leave;997793;
leave;997797;
journal;;
leave;997793;
leave;997799;
leave;997793;
bestcase;346052;
leave;997793;
leave;997799;
leave;997799;
HSB01duplicate;997800;86592
HSB01duplicate;997812;279076
leave;997802;
leave;997803;
HSB01duplicate;997804;99804
leave;997805;
bestcase;99980;
HSB01duplicate;997806;99509
HSB01duplicate;997807;62815
bestcase;13207;
journal;;
HSB01duplicate;997808;98892
leave;997809;
HSB01duplicate;997812;279076
leave;997811;
HSB01duplicate;997812;279076
bestcase;100163;
journal;;
replacefromSwissbib;997813;240472632
leave;997814;
HSB01duplicate;997815;17235
replacefromSwissbib;997816;544242831
HSB01duplicate;997817;99958
leave;997818;
HSB01duplicate;997819;17485
replacefromSwissbib;997813;240472632
leave;997820;
HSB01duplicate;997821;73852
notfound;;
reimportFromSwissbib;997823;515922498
iff_doc_missing;CSV line 754;483947822
iff_doc_missing;CSV line 755;483947822
HSB01duplicate;997825;105642
reimportFromSwissbib;997826;297658689
HSB01duplicate;997827;350076
bestcase;99818;
iff_doc_missing;CSV line 760;523016743
leave;997828;
reimportFromSwissbib;997829;289713943
iff_doc_missing;CSV line 763;523016743
HSB01duplicate;997830;269956
reimportFromSwissbib;997831;294662766
bestcase;309217;
bestcase;361102;
iff_doc_missing;CSV line 768;523016743
iff_doc_missing;CSV line 769;523016743
iff_doc_missing;CSV line 770;523016743
iff_doc_missing;CSV line 771;523016743
iff_doc_missing;CSV line 772;523016743
iff_doc_missing;CSV line 773;523016743
leave;997832;
notfound;;
leave;997834;
replacefromSwissbib;997835;359058604
notfound;;
leave;997837;
leave;997838;
leave;997839;
reimportFromSwissbib;997840;26781626X
notfound;;
HSB01duplicate;997842;125367
bestcase;99486;
bestcase;125850;
notfound;;
HSB01duplicate;997844;183285
notfound;;
replacefromSwissbib;997846;281227934
HSB01duplicate;997847;100493
bestcase;99472;
unsure;;
iff_doc_missing;CSV line 794;282684506
notfound;;
replacefromSwissbib;997850;284730173
reimportFromSwissbib;997851;281227977
iff_doc_missing;CSV line 798;440270111
iff_doc_missing;CSV line 799;292552254
iff_doc_missing;CSV line 800;290180635
bestcase;126278;
leave;997854;
reimportFromSwissbib;997855;265305381
replacefromSwissbib;997856;434976970
iff_doc_missing;CSV line 805;440270111
replacefromSwissbib;997857;280717407
HSB01duplicate;997858;11400
bestcase;7988;
replacefromSwissbib;997859;275022099
replacefromSwissbib;997860;296132497
leave;997861;
HSB01duplicate;997862;126383
replacefromSwissbib;997863;344529746
bestcase;127617;
HSB01duplicate;997864;357458
replacefromSwissbib;997865;240886631
HSB01duplicate;997866;26578
bestcase;349450;
bestcase;356179;
leave;997867;
HSB01duplicate;997868;349648
HSB01duplicate;997869;349296
bestcase;99856;
HSB01duplicate;997870;99934
HSB01duplicate;997871;125462
leave;997872;
bestcase;99930;
reimportFromSwissbib;997873;29892465X
bestcase;51821;
reimportFromSwissbib;997874;27156105X
leave;997875;
bestcase;99939;
journal;;
replacefromSwissbib;997876;147699274
HSB01duplicate;997877;126373
replacefromSwissbib;997878;265022215
bestcase;99465;
HSB01duplicate;997879;125787
bestcase;99971;
leave;997880;
journal;;
replacefromSwissbib;997882;147917174
leave;997883;
leave;997884;
bestcase;126370;
HSB01duplicate;997885;125851
journal;;
replacefromSwissbib;997887;232513325
HSB01duplicate;997888;652610
bestcase;125480;
HSB01duplicate;997889;125577
HSB01duplicate;997890;125839
reimportFromSwissbib;997891;271548169
leave;997892;
reimportFromSwissbib;997893;27598611X
HSB01duplicate;997894;92521
HSB01duplicate;997895;125781
HSB01duplicate;997896;137066
leave;997897;
journal;;
bestcase;126643;
journal;;
iff_doc_missing;CSV line 863;31593534
iff_doc_missing;CSV line 864;277859840
leave;997899;
bestcase;19016;
journal;;
notfound;;
iff_doc_missing;CSV line 869;31594166
iff_doc_missing;CSV line 870;49560751
reimportFromSwissbib;997901;407868607
leave;997902;
unsure;;
reimportFromSwissbib;997903;404616267
leave;997904;
replacefromSwissbib;997905;17885283X
HSB01duplicate;997906;127623
HSB01duplicate;997907;125902
journal;;
journal;;
leave;997909;
leave;997910;
reimportFromSwissbib;997911;515929468
leave;997912;
journal;;
journal;;
leave;997915;
leave;997916;
bestcase;7536;
replacefromSwissbib;997917;240468015
HSB01duplicate;997918;125978
leave;997919;
bestcase;14613;
leave;997920;
leave;997921;
notfound;;
replacefromSwissbib;997923;216708907
leave;997924;
replacefromSwissbib;997925;532220722
reimportFromSwissbib;997926;514763493
notfound;;
leave;997928;
bestcase;155435;
leave;997929;
bestcase;58760;
HSB01duplicate;997930;86626
iff_doc_missing;CSV line 907;284206113
leave;997931;
leave;997932;
leave;997933;
bestcase;204708;
leave;997932;
replacefromSwissbib;997934;77035992
replacefromSwissbib;997925;532220722
iff_doc_missing;CSV line 915;326054405
leave;997935;
replacefromSwissbib;997936;209263296
reimportFromSwissbib;997937;266205852
HSB01duplicate;997938;358642
leave;997924;
bestcase;68321;
replacefromSwissbib;997939;217970672
leave;997940;
bestcase;26380;
HSB01duplicate;997941;63051
leave;997942;
HSB01duplicate;997943;91876
leave;997944;
reimportFromSwissbib;997945;271552352
journal;;
bestcase;7985;
replacefromSwissbib;997946;240473809
leave;997625;
notfound;;
leave;997948;
leave;997625;
leave;997625;
leave;997950;
notfound;;
leave;997952;
leave;997625;
leave;997625;
leave;997625;
leave;997625;
leave;997625;
leave;997625;
leave;997625;
leave;997625;
leave;997953;
leave;997954;
leave;997625;
leave;997625;
reimportFromSwissbib;997955;515899208
leave;997916;
leave;997916;
